link,product,model_family,n_obs,β long-run pass-through,p(β),λ error-correction,p(λ),cointegration p,serial-correlation p,use,evidence reading
ProZorro -> Consumer,drinking_milk,Threshold ECM (Loy-style),37.0,0.831804069031002,4.885453968393662e-14,-0.1443139330004264,0.0012926647306545,0.4673533397512346,0.3678186078969135,probable / supporting,price link only; long-run diagnostics weak
Processor -> Consumer,drinking_milk,Threshold ECM (Loy-style),109.0,0.8864868219006117,3.124292954620691e-98,-0.0644435611533485,0.10837912582215,0.7886813741318777,0.9477371657250953,probable / supporting,price link only; long-run diagnostics weak
Processor -> Consumer,sour_cream,Threshold ECM (Loy-style),109.0,1.1750553526721998,1.2575325526754416e-125,-0.0082878786043937,0.6864197567053758,0.0167813145415944,0.9441244865877806,main reliable,strong price link; adjustment weak or slow
