week,farmgate_enterprise_linear_weekly,farmgate_enterprise_pchip_weekly,farmgate_household_linear_weekly,farmgate_household_pchip_weekly,farmgate_combined_linear_weekly,farmgate_combined_pchip_weekly,farmgate_initial_linear_weekly,farmgate_initial_pchip_weekly,farmgate_filled_linear_weekly,farmgate_filled_pchip_weekly,producer_linear_weekly,producer_pchip_weekly,consumer_linear_weekly,consumer_pchip_weekly,prozorro_weekly,prozorro_model_weekly,retail_observed_weekly,retail_observed_model_weekly,retail_baseline_weekly,retail_baseline_model_weekly,retail_category_observed_weekly,retail_category_observed_model_weekly,retail_category_baseline_weekly,retail_category_baseline_model_weekly,retail_matched_observed_weekly,retail_matched_observed_model_weekly,retail_matched_baseline_weekly,retail_matched_baseline_model_weekly,retail_matched_category_observed_weekly,retail_matched_category_observed_model_weekly,retail_matched_category_baseline_weekly,retail_matched_category_baseline_model_weekly,retail_optimal_observed_weekly,retail_optimal_observed_model_weekly,retail_optimal_baseline_weekly,retail_optimal_baseline_model_weekly,retail_discount_share_weekly,retail_discount_depth_weekly,silpo_observed_weekly,silpo_observed_model_weekly,silpo_baseline_weekly,silpo_baseline_model_weekly,silpo_category_observed_weekly,silpo_category_observed_model_weekly,silpo_category_baseline_weekly,silpo_category_baseline_model_weekly,silpo_discount_share_weekly,silpo_discount_depth_weekly,novus_observed_weekly,novus_observed_model_weekly,novus_category_observed_weekly,novus_category_observed_model_weekly,novus_category_baseline_weekly,novus_category_baseline_model_weekly,novus_discount_share_weekly,prozorro_expected_weekly,prozorro_sum_initial_weekly,prozorro_sum_current_weekly,product,product_label,prozorro_weekly_smooth,prozorro_model_weekly_smooth,prozorro_expected_weekly_smooth,prozorro_sum_initial_weekly_smooth,prozorro_sum_current_weekly_smooth,retail_observed_model_weekly_smooth,retail_baseline_model_weekly_smooth,retail_category_observed_model_weekly_smooth,retail_category_baseline_model_weekly_smooth,retail_matched_category_observed_model_weekly_smooth,retail_matched_category_baseline_model_weekly_smooth,retail_optimal_observed_model_weekly_smooth,retail_optimal_baseline_model_weekly_smooth,silpo_observed_model_weekly_smooth,silpo_baseline_model_weekly_smooth,silpo_category_observed_model_weekly_smooth,silpo_category_baseline_model_weekly_smooth,novus_observed_model_weekly_smooth,novus_category_observed_model_weekly_smooth,novus_category_baseline_model_weekly_smooth,producer_linear_weekly_smooth,producer_pchip_weekly_smooth,consumer_linear_weekly_smooth,consumer_pchip_weekly_smooth,farmgate_enterprise_linear_weekly_smooth,farmgate_enterprise_pchip_weekly_smooth,farmgate_household_linear_weekly_smooth,farmgate_household_pchip_weekly_smooth,farmgate_combined_linear_weekly_smooth,farmgate_combined_pchip_weekly_smooth
2022-03-07,10.10805244175356,10.07609425933932,9.346671392324032,9.32692397637007,9.727361917038795,9.701509117854695,10.10805244175356,10.07609425933932,9.346671392324032,9.32692397637007,153.4698890132196,153.3052724785829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,154.6993963466236,154.1742945161603,,,10.10805244175356,10.07609425933932,9.346671392324032,9.32692397637007,9.727361917038795,9.701509117854695
2022-03-14,10.01017292340779,10.00698428628838,9.257922035683952,9.256940367768767,9.63404747954587,9.631962327028575,10.01017292340779,10.00698428628838,9.257922035683952,9.256940367768767,154.6993963466236,154.1742945161603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,154.6993963466236,154.1742945161603,,,10.0365610389759,10.03607167681458,9.257922035683952,9.256940367768767,9.637998266331497,9.637039607647093
2022-03-21,10.0365610389759,10.03607167681458,9.239435493687095,9.238007538479605,9.637998266331497,9.637039607647093,10.0365610389759,10.03607167681458,9.239435493687095,9.238007538479605,158.4377440434902,158.3525517011715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,158.4377440434902,158.3525517011715,,,10.0365610389759,10.03607167681458,9.239435493687095,9.238007538479605,9.637998266331497,9.637039607647093
2022-03-28,10.08436882204574,10.08436882204574,9.224187937317373,9.229572265067883,9.647657989813746,9.645349285272472,10.08436882204574,10.08436882204574,9.224187937317373,9.229572265067883,162.1479251269747,162.2744388765194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,162.1479251269747,162.2744388765194,,,10.08436882204574,10.08436882204574,9.224187937317373,9.229572265067883,9.646508734355496,9.64274036836498
2022-04-04,10.14645615393284,10.13962198986415,9.14656131477815,9.14585874686581,9.646508734355496,9.64274036836498,10.14645615393284,10.13962198986415,9.14656131477815,9.14585874686581,162.4380494928043,162.364633024252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,162.4380494928043,162.364633024252,,,10.14645615393284,10.13962198986415,9.14656131477815,9.14585874686581,9.647657989813746,9.645349285272472
2022-04-11,10.25018795411041,10.25083227081334,9.084077153290254,9.088368883484723,9.667132553700332,9.669600577149032,10.25018795411041,10.25083227081334,9.084077153290254,9.088368883484723,162.5347675602533,162.6247608325449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,162.4380494928043,162.364633024252,,,10.25018795411041,10.25083227081334,9.084077153290254,9.088368883484723,9.66268394280693,9.659225809656736
2022-04-18,10.32186615397945,10.31515578342024,9.003501731634412,9.003295835893233,9.66268394280693,9.659225809656736,10.32186615397945,10.31515578342024,9.003501731634412,9.003295835893233,161.4379200458502,161.4074675887325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,161.4379200458502,161.4074675887325,,,10.25018795411041,10.25083227081334,9.003501731634412,9.003295835893233,9.66268394280693,9.659225809656736
2022-04-25,10.22954085675212,10.24602477645506,8.838355791591736,8.846758574555126,9.533948324171927,9.546391675505093,10.22954085675212,10.24602477645506,8.838355791591736,8.846758574555126,159.0443555501771,159.280351846389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,160.0994160435417,159.6986269280457,,,10.22954085675212,10.24602477645506,8.838355791591736,8.846758574555126,9.533948324171927,9.546391675505093
2022-05-02,10.15199482358281,10.13634655240088,8.681389350142714,8.677231758658268,9.416692086862762,9.406789155529573,10.15199482358281,10.13634655240088,8.681389350142714,8.677231758658268,160.0994160435417,159.6986269280457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,160.0994160435417,159.6986269280457,,,10.22954085675212,10.24602477645506,8.681389350142714,8.677231758658268,9.474656625243892,9.483128734636622
2022-05-09,10.30234131929733,10.3109324975496,8.646971931190455,8.655324971723644,9.474656625243892,9.483128734636622,10.30234131929733,10.3109324975496,8.646971931190455,8.655324971723644,164.5243172681846,164.6974863290112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,163.6448164670263,163.1394886191866,,,10.30234131929733,10.28574264475868,8.646971931190455,8.655324971723644,9.440094490541483,9.414317877972707
2022-05-16,10.33208050858397,10.28574264475868,8.548108472498997,8.542893111186736,9.440094490541483,9.414317877972707,10.33208050858397,10.28574264475868,8.548108472498997,8.542893111186736,163.6448164670263,163.1394886191866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,164.5243172681846,164.6974863290112,,,10.33208050858397,10.3109324975496,8.603167467016121,8.60562667030182,9.474656625243892,9.483128734636622
2022-05-23,10.66739305071247,10.70180441672754,8.603167467016121,8.60562667030182,9.635280258864295,9.65371554351468,10.66739305071247,10.70180441672754,8.603167467016121,8.60562667030182,167.3525932634128,167.7236880703512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,167.3525932634128,167.7236880703512,,,10.66739305071247,10.70180441672754,8.603167467016121,8.60562667030182,9.635280258864295,9.65371554351468
2022-05-30,10.81741082212097,10.81427508387186,8.609406348954682,8.609406348954684,9.710966790769325,9.710966790769325,10.81741082212097,10.81427508387186,8.609406348954682,8.609406348954684,168.1772080974505,168.1309817030125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,167.3525932634128,167.7236880703512,,,10.67474924743732,10.70180441672754,8.603167467016121,8.60562667030182,9.635280258864295,9.65371554351468
2022-06-06,10.67474924743732,10.68869889796186,8.5554719945821,8.561508472887711,9.615110621009709,9.625103685424786,10.67474924743732,10.68869889796186,8.5554719945821,8.561508472887711,164.3179665951419,164.4099537693699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,164.3179665951419,164.4099537693699,,,10.67474924743732,10.68869889796186,8.5554719945821,8.561508472887711,9.615110621009709,9.625103685424786
2022-06-13,10.46952293612516,10.45899008021391,8.477646328253503,8.468755752865261,9.473584632189331,9.463872916539586,10.46952293612516,10.45899008021391,8.477646328253503,8.468755752865261,160.5660229652305,160.260102968728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,162.8606725734601,163.0812475667645,,,10.58182704378716,10.58670316941071,8.5554719945821,8.56101763690491,9.568673832670932,9.57386040315781
2022-06-20,10.58182704378716,10.58670316941071,8.555520621554702,8.56101763690491,9.568673832670932,9.57386040315781,10.58182704378716,10.58670316941071,8.555520621554702,8.56101763690491,162.8606725734601,163.0812475667645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,160.5660229652305,160.260102968728,,,10.4999,10.4999,8.537608428877007,8.537608428877007,9.518754214438504,9.518754214438504
2022-06-27,10.4999,10.4999,8.537608428877007,8.537608428877007,9.518754214438504,9.518754214438504,10.4999,10.4999,8.537608428877007,8.537608428877007,160.14203,160.14203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,160.14203,160.14203,,,10.4999,10.4999,8.537608428877007,8.537608428877007,9.518754214438504,9.518754214438504
2022-07-04,10.09463007921518,10.07033307514407,8.369970592224451,8.3588910026954,9.232300335719817,9.214612038919736,10.09463007921518,10.07033307514407,8.369970592224451,8.3588910026954,155.7987773057034,155.7674696219805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,155.7987773057034,155.7674696219805,,,10.09463007921518,10.07033307514407,8.369970592224451,8.3588910026954,9.232300335719817,9.214612038919736
2022-07-11,9.754359363500617,9.746126955879506,8.233126543745204,8.22906122536486,8.99374295362291,8.987594090622183,9.754359363500617,9.746126955879506,8.233126543745204,8.22906122536486,151.5410832438157,151.2902990708127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,155.7987773057034,155.7674696219805,,,10.09463007921518,10.07033307514407,8.369970592224451,8.3588910026954,9.232300335719817,9.214612038919736
2022-07-18,10.68718617051727,10.60935418470879,8.732378432329389,8.69704360062556,9.70978230142333,9.653198892667175,10.68718617051727,10.60935418470879,8.732378432329389,8.69704360062556,170.4969011722805,169.2838663611717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,170.4969011722805,169.2838663611717,,,10.68718617051727,10.60935418470879,8.732378432329389,8.69704360062556,9.70978230142333,9.653198892667175
2022-07-25,11.85495832573935,11.89228246767175,9.352629503746584,9.364947030267261,10.603793914742967,10.628614748969506,11.85495832573935,11.89228246767175,9.352629503746584,9.364947030267261,194.3726188383787,194.5671920151733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,192.9841118861348,192.8380284900477,,,11.57996351060987,11.57920658623526,9.25930615268278,9.25918561701445,10.419634831646325,10.419196101624856
2022-08-01,11.57996351060987,11.57920658623526,9.25930615268278,9.25918561701445,10.419634831646325,10.419196101624856,11.57996351060987,11.57920658623526,9.25930615268278,9.25918561701445,192.9841118861348,192.8380284900477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,192.9841118861348,192.8380284900477,,,11.57996351060987,11.57920658623526,9.25930615268278,9.25918561701445,10.419634831646325,10.419196101624856
2022-08-08,11.30752976932319,11.307916205274,9.165328724578469,9.165516773431026,10.23642924695083,10.236716489352514,11.30752976932319,11.307916205274,9.165328724578469,9.165516773431026,192.3790369018573,192.3646985188904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,192.3790369018573,192.3646985188904,,,11.30752976932319,11.307916205274,9.165328724578469,9.165516773431026,10.23642924695083,10.236716489352514
2022-08-15,11.02282586593605,11.00710575020727,9.062451568715447,9.055159682687187,10.042638717325747,10.031132716447228,11.02282586593605,11.00710575020727,9.062451568715447,9.055159682687187,189.6943106582185,189.9325898281858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,189.6943106582185,189.9325898281858,,,11.02282586593605,11.00710575020727,9.062451568715447,9.055159682687187,10.042638717325747,10.031132716447228
2022-08-22,10.78267797958543,10.77262210615072,8.980543999713293,8.976749701231977,9.88161098964936,9.874685903691349,10.78267797958543,10.77262210615072,8.980543999713293,8.976749701231977,187.5004973217683,186.652885610992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,189.6943106582185,189.9325898281858,,,10.78267797958543,10.78229626228089,9.007969384508687,9.009084552938912,9.895132823394789,9.895690407609901
2022-08-29,10.77993479369497,10.78229626228089,9.007969384508687,9.009084552938912,9.895132823394789,9.895690407609901,10.77993479369497,10.78229626228089,9.007969384508687,9.009084552938912,192.4350068044571,192.3490497488137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,192.4350068044571,192.3490497488137,,,10.78267797958543,10.78229626228089,9.007969384508687,9.009084552938912,9.895132823394789,9.895690407609901
2022-09-05,10.88147895536965,10.84430662678947,9.068707901126281,9.049252610648164,9.975093428247966,9.946779618718818,10.88147895536965,10.84430662678947,9.068707901126281,9.049252610648164,195.0211871734211,193.9779825574969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,195.0211871734211,193.9779825574969,,,10.88147895536965,10.84430662678947,9.068707901126281,9.049252610648164,9.975093428247966,9.946779618718818
2022-09-12,11.15503424159594,11.18226630259594,9.21164325586928,9.225915450949518,10.18333874873261,10.204090876772728,11.15503424159594,11.18226630259594,9.21164325586928,9.225915450949518,202.4518241276179,203.236181007011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,202.4518241276179,203.236181007011,,,11.08794052281587,11.10219390481697,9.181910419809753,9.188961418473387,10.134925471312812,10.145577661645177
2022-09-19,11.08794052281587,11.10219390481697,9.181910419809753,9.188961418473387,10.134925471312812,10.145577661645177,11.08794052281587,11.10219390481697,9.181910419809753,9.188961418473387,203.0356586890438,203.317502732052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,203.0356586890438,203.317502732052,,,11.15503424159594,11.18226630259594,9.21164325586928,9.225915450949518,10.18333874873261,10.204090876772728
2022-09-26,11.21233123627313,11.25698073037419,9.249050994085637,9.271839354808375,10.230691115179383,10.264410042591283,11.21233123627313,11.25698073037419,9.249050994085637,9.271839354808375,205.8958789966443,205.660797345296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,205.8958789966443,205.660797345296,,,11.21233123627313,11.25698073037419,9.249050994085637,9.271839354808375,10.230691115179383,10.264410042591283
2022-10-03,11.31482379740588,11.29964572196335,9.305339542993519,9.296973288838972,10.3100816701997,10.29830950540116,11.31482379740588,11.29964572196335,9.305339542993519,9.296973288838972,218.3810610148778,218.3846183526478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,218.3810610148778,218.3846183526478,,,11.31482379740588,11.29964572196335,9.305339542993519,9.296973288838972,10.3100816701997,10.29830950540116
2022-10-10,11.47366755621134,11.46794623657044,9.389160824998653,9.386410229077097,10.431414190604997,10.427178232823767,11.47366755621134,11.46794623657044,9.389160824998653,9.386410229077097,230.372181834222,230.1756716496299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,230.372181834222,230.1756716496299,,,11.47366755621134,11.46794623657044,9.389160824998653,9.386410229077097,10.431414190604997,10.427178232823767
2022-10-17,11.66162630588402,11.67613524008723,9.487333630036963,9.495195969257049,10.574479967960492,10.58566560467214,11.66162630588402,11.67613524008723,9.487333630036963,9.495195969257049,243.7624903924385,244.2332612256274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,243.7624903924385,244.2332612256274,,,11.62378186556171,11.63062270177703,9.473018440218658,9.476260437654268,10.548400152890185,10.553441569715648
2022-10-24,11.62378186556171,11.63062270177703,9.473018440218658,9.476260437654268,10.548400152890185,10.553441569715648,11.62378186556171,11.63062270177703,9.473018440218658,9.476260437654268,254.0974633520569,255.1120469331915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,252.6735011057748,254.1331580982327,,,11.62378186556171,11.63062270177703,9.473018440218658,9.476260437654268,10.548400152890185,10.553441569715648
2022-10-31,11.59877555995151,11.56288679880051,9.465151738070563,9.446651501761945,10.531963649011036,10.504769150281227,11.59877555995151,11.56288679880051,9.465151738070563,9.446651501761945,252.6735011057748,254.1331580982327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,252.6735011057748,254.1331580982327,,,11.62378186556171,11.63062270177703,9.473018440218658,9.476260437654268,10.548400152890185,10.553441569715648
2022-11-07,11.89719011371948,11.92068142351799,9.617259776663598,9.628582291075055,10.757224945191538,10.774631857296523,11.89719011371948,11.92068142351799,9.617259776663598,9.628582291075055,242.1183548046536,242.0689210187768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butter,Butter,,,,,,,,,,,,,,,,,,,,,242.1183548046536,242.0689210187768,,,11.89719011371948,11.92068142351799,9.617259776663598,9.628582291075055,10.757224945191538,10.774631857296523
