week,standardized_type,series_name,layer,price_usd,n_obs,discount_share
2023-12-05,sour_cream,Producer_UA,upstream,19.760959222076053,7,
2023-12-12,butter,Producer_UA,upstream,56.14711094427621,7,
2023-12-12,cream,Producer_UA,upstream,23.536506024138223,7,
2023-12-12,hard_cheese,Producer_UA,upstream,48.05714884715434,7,
2023-12-12,milk,Producer_UA,upstream,7.866784207989904,14,
2023-12-12,sour_cream,Producer_UA,upstream,20.206226648397177,7,
2023-12-19,butter,Producer_UA,upstream,57.54497338567544,7,
2023-12-19,cream,Producer_UA,upstream,23.338223500037692,7,
2023-12-19,hard_cheese,Producer_UA,upstream,50.32376458404938,7,
2023-12-19,milk,Producer_UA,upstream,7.596364624064897,14,
2023-12-19,sour_cream,Producer_UA,upstream,19.64206770437009,7,
2023-12-26,butter,Producer_UA,upstream,51.86446361666352,7,
2023-12-26,cream,Producer_UA,upstream,21.264065181572896,7,
2023-12-26,hard_cheese,Producer_UA,upstream,44.74969667198839,7,
2023-12-26,milk,Producer_UA,upstream,6.559065249231074,14,
2023-12-26,sour_cream,Producer_UA,upstream,17.172656655205067,7,
2024-01-02,butter,Producer_UA,upstream,46.895349612871755,7,
2024-01-02,cream,Producer_UA,upstream,19.860981808758343,7,
2024-01-02,hard_cheese,Producer_UA,upstream,39.883627414262094,7,
2024-01-02,milk,Producer_UA,upstream,5.981820608221766,14,
2024-01-02,sour_cream,Producer_UA,upstream,15.724358192932996,7,
2024-01-09,butter,Producer_UA,upstream,46.350448917926585,7,
2024-01-09,cream,Producer_UA,upstream,19.76587803819701,7,
2024-01-09,hard_cheese,Producer_UA,upstream,39.74178261040148,7,
2024-01-09,milk,Producer_UA,upstream,5.966272063374169,14,
2024-01-09,sour_cream,Producer_UA,upstream,15.661581683820573,7,
2024-01-16,butter,Producer_UA,upstream,45.443758886964034,7,
2024-01-16,cream,Producer_UA,upstream,19.696754625600956,7,
2024-01-16,hard_cheese,Producer_UA,upstream,38.952709828268084,7,
2024-01-16,milk,Producer_UA,upstream,5.953964202053503,14,
2024-01-16,sour_cream,Producer_UA,upstream,15.590537667974406,7,
2024-01-23,butter,Producer_UA,upstream,45.274589989098196,7,
2024-01-23,cream,Producer_UA,upstream,19.635440582113706,7,
2024-01-23,hard_cheese,Producer_UA,upstream,38.61743485089683,7,
2024-01-23,milk,Producer_UA,upstream,5.915146453355982,14,
2024-01-23,sour_cream,Producer_UA,upstream,15.466875988187166,7,
2024-01-30,butter,Producer_UA,upstream,51.66484522491113,7,
2024-01-30,cream,Producer_UA,upstream,22.197829603951938,7,
2024-01-30,hard_cheese,Producer_UA,upstream,44.237860439589745,7,
2024-01-30,milk,Producer_UA,upstream,6.748154260228447,14,
2024-01-30,sour_cream,Producer_UA,upstream,17.54538418174044,7,
2024-02-06,butter,Producer_UA,upstream,56.93358508149739,7,
2024-02-06,cream,Producer_UA,upstream,24.535993825542455,7,
2024-02-06,hard_cheese,Producer_UA,upstream,49.63802887429488,7,
2024-02-06,milk,Producer_UA,upstream,7.516573239002752,14,
2024-02-06,sour_cream,Producer_UA,upstream,19.8939385605029,7,
2024-02-13,butter,Producer_UA,upstream,59.075743988424094,7,
2024-02-13,cream,Producer_UA,upstream,24.5560666986338,7,
2024-02-13,hard_cheese,Producer_UA,upstream,50.09246572666903,7,
2024-02-13,milk,Producer_UA,upstream,7.547629179054238,14,
2024-02-13,sour_cream,Producer_UA,upstream,19.92973513070377,7,
2024-02-20,butter,Producer_UA,upstream,61.25453326635627,7,
2024-02-20,cream,Producer_UA,upstream,24.43171395154429,7,
2024-02-20,hard_cheese,Producer_UA,upstream,49.75565531844506,7,
2024-02-20,milk,Producer_UA,upstream,7.498944780945992,14,
2024-02-20,sour_cream,Producer_UA,upstream,19.75492037026269,7,
2024-02-27,butter,Producer_UA,upstream,59.80804699867552,7,
2024-02-27,cream,Producer_UA,upstream,24.52581363034428,7,
2024-02-27,hard_cheese,Producer_UA,upstream,49.55743668985283,7,
2024-02-27,milk,Producer_UA,upstream,7.447760298353562,14,
2024-02-27,sour_cream,Producer_UA,upstream,19.671847815347093,7,
2024-03-05,butter,Producer_UA,upstream,57.98953182866651,7,
2024-03-05,cream,Producer_UA,upstream,24.55620648471068,7,
2024-03-05,hard_cheese,Producer_UA,upstream,49.41013405096955,7,
2024-03-05,milk,Producer_UA,upstream,7.415950909253434,14,
2024-03-05,sour_cream,Producer_UA,upstream,19.572231432675952,7,
2024-03-12,butter,Producer_UA,upstream,58.244330682768,7,
2024-03-12,cream,Producer_UA,upstream,24.778898942460692,7,
2024-03-12,hard_cheese,Producer_UA,upstream,49.119800842541444,7,
2024-03-12,milk,Producer_UA,upstream,7.618338254917044,14,
2024-03-12,sour_cream,Producer_UA,upstream,20.013792711842196,7,
2024-03-19,butter,Producer_UA,upstream,59.462526889890405,7,
2024-03-19,cream,Producer_UA,upstream,24.834913925014916,7,
2024-03-19,hard_cheese,Producer_UA,upstream,49.029511193512356,7,
2024-03-19,milk,Producer_UA,upstream,7.6926360924609085,14,
2024-03-19,sour_cream,Producer_UA,upstream,20.144090715240704,7,
2024-03-26,butter,Producer_UA,upstream,52.092515468490376,7,
2024-03-26,cream,Producer_UA,upstream,21.560602878943893,7,
2024-03-26,hard_cheese,Producer_UA,upstream,43.35852303753946,7,
2024-03-26,milk,Producer_UA,upstream,6.715320106409904,14,
2024-03-26,sour_cream,Producer_UA,upstream,17.63568639727051,7,
2024-04-02,butter,Producer_UA,upstream,46.602834131559156,7,
2024-04-02,cream,Producer_UA,upstream,19.231532693175634,7,
2024-04-02,hard_cheese,Producer_UA,upstream,39.37018361755953,7,
2024-04-02,milk,Producer_UA,upstream,5.957186885447925,14,
2024-04-02,sour_cream,Producer_UA,upstream,15.823270953404771,7,
2024-04-09,butter,Producer_UA,upstream,47.36975390011769,7,
2024-04-09,cream,Producer_UA,upstream,19.28244986943172,7,
2024-04-09,hard_cheese,Producer_UA,upstream,39.48314368231742,7,
2024-04-09,milk,Producer_UA,upstream,5.968835282111015,14,
2024-04-09,sour_cream,Producer_UA,upstream,15.880636383694783,7,
2024-04-16,butter,Producer_UA,upstream,46.905009685928995,7,
2024-04-16,cream,Producer_UA,upstream,19.355170205997556,7,
2024-04-16,hard_cheese,Producer_UA,upstream,39.53531928088485,7,
2024-04-16,milk,Producer_UA,upstream,6.05646724800748,14,
2024-04-16,sour_cream,Producer_UA,upstream,16.043332013994096,7,
2024-04-23,butter,Producer_UA,upstream,46.811635626521415,7,
2024-04-23,cream,Producer_UA,upstream,19.294027901808583,7,
2024-04-23,hard_cheese,Producer_UA,upstream,39.45401871971774,7,
2024-04-23,milk,Producer_UA,upstream,6.0261907948483975,14,
2024-04-23,sour_cream,Producer_UA,upstream,15.964678013336833,7,
2024-04-30,butter,Producer_UA,upstream,52.57454625999357,7,
2024-04-30,cream,Producer_UA,upstream,21.671768075607464,7,
2024-04-30,hard_cheese,Producer_UA,upstream,45.030851168376664,7,
2024-04-30,milk,Producer_UA,upstream,6.690031182566644,14,
2024-04-30,sour_cream,Producer_UA,upstream,17.703349738798785,7,
2024-05-07,butter,Producer_UA,upstream,57.489193170271015,7,
2024-05-07,cream,Producer_UA,upstream,23.67914052954656,7,
2024-05-07,hard_cheese,Producer_UA,upstream,50.31347903862336,7,
2024-05-07,milk,Producer_UA,upstream,7.317445730876021,14,
2024-05-07,sour_cream,Producer_UA,upstream,19.43943590388553,7,
2024-05-14,butter,Producer_UA,upstream,57.582756809072706,7,
2024-05-14,cream,Producer_UA,upstream,23.91695347595751,7,
2024-05-14,hard_cheese,Producer_UA,upstream,50.569821401878414,7,
2024-05-14,milk,Producer_UA,upstream,7.587130944981801,14,
2024-05-14,sour_cream,Producer_UA,upstream,20.072538213295736,7,
2024-05-21,butter,Producer_UA,upstream,59.01075797224574,7,
2024-05-21,cream,Producer_UA,upstream,24.0907571194748,7,
2024-05-21,hard_cheese,Producer_UA,upstream,50.079032123828526,7,
2024-05-21,milk,Producer_UA,upstream,7.721176824739948,14,
2024-05-21,sour_cream,Producer_UA,upstream,20.486348662438136,7,
2024-05-28,butter,Producer_UA,upstream,58.89170093872193,7,
2024-05-28,cream,Producer_UA,upstream,23.663563421859497,7,
2024-05-28,hard_cheese,Producer_UA,upstream,50.54246167443856,7,
2024-05-28,milk,Producer_UA,upstream,7.6844953485337175,14,
2024-05-28,sour_cream,Producer_UA,upstream,20.378318395451902,7,
2024-06-04,butter,Producer_UA,upstream,57.94078789395972,7,
2024-06-04,cream,Producer_UA,upstream,23.40630651863154,7,
2024-06-04,hard_cheese,Producer_UA,upstream,50.566417305090944,7,
2024-06-04,milk,Producer_UA,upstream,7.738903258425355,14,
2024-06-04,sour_cream,Producer_UA,upstream,20.427250398761704,7,
2024-06-11,butter,Producer_UA,upstream,58.278322215165005,7,
2024-06-11,cream,Producer_UA,upstream,23.215659868752873,7,
2024-06-11,hard_cheese,Producer_UA,upstream,50.26855162169917,7,
2024-06-11,milk,Producer_UA,upstream,7.518261151203963,14,
2024-06-11,sour_cream,Producer_UA,upstream,19.999974832602796,7,
2024-06-18,butter,Producer_UA,upstream,59.09597526460658,7,
2024-06-18,cream,Producer_UA,upstream,22.99578058758487,7,
2024-06-18,hard_cheese,Producer_UA,upstream,50.62233540917846,7,
2024-06-18,milk,Producer_UA,upstream,7.283893451365992,14,
2024-06-18,sour_cream,Producer_UA,upstream,19.523206381860913,7,
2024-06-25,butter,Producer_UA,upstream,51.76211461849248,7,
2024-06-25,cream,Producer_UA,upstream,20.459698798667855,7,
2024-06-25,hard_cheese,Producer_UA,upstream,44.3459648222,7,
2024-06-25,milk,Producer_UA,upstream,6.387014905787258,14,
2024-06-25,sour_cream,Producer_UA,upstream,17.081735860538267,7,
2024-07-02,butter,Producer_UA,upstream,46.33781262954018,7,
2024-07-02,cream,Producer_UA,upstream,18.657411453144725,7,
2024-07-02,hard_cheese,Producer_UA,upstream,39.17082729672001,7,
2024-07-02,milk,Producer_UA,upstream,5.801947702073448,14,
2024-07-02,sour_cream,Producer_UA,upstream,15.414634183702292,7,
2024-07-09,butter,Producer_UA,upstream,47.25136891973333,7,
2024-07-09,cream,Producer_UA,upstream,19.092500239693088,7,
2024-07-09,hard_cheese,Producer_UA,upstream,39.42072729281271,7,
2024-07-09,milk,Producer_UA,upstream,6.19656746439871,14,
2024-07-09,sour_cream,Producer_UA,upstream,16.27201010473119,7,
2024-07-16,butter,Producer_UA,upstream,48.285720323642174,7,
2024-07-16,cream,Producer_UA,upstream,19.196094698975774,7,
2024-07-16,hard_cheese,Producer_UA,upstream,39.7062382134479,7,
2024-07-16,milk,Producer_UA,upstream,6.305595742386873,14,
2024-07-16,sour_cream,Producer_UA,upstream,16.58557339043441,7,
2024-07-23,butter,Producer_UA,upstream,48.66997223143097,7,
2024-07-23,cream,Producer_UA,upstream,18.941540342483897,7,
2024-07-23,hard_cheese,Producer_UA,upstream,39.880125891164354,7,
2024-07-23,milk,Producer_UA,upstream,6.041160503925546,14,
2024-07-23,sour_cream,Producer_UA,upstream,16.090158507355266,7,
2024-07-30,butter,Producer_UA,upstream,55.309946178270074,7,
2024-07-30,cream,Producer_UA,upstream,21.67150137355954,7,
2024-07-30,hard_cheese,Producer_UA,upstream,45.79777557878252,7,
2024-07-30,milk,Producer_UA,upstream,6.737636610514871,14,
2024-07-30,sour_cream,Producer_UA,upstream,17.905595075430274,7,
2024-08-06,butter,Producer_UA,upstream,61.14626843890864,7,
2024-08-06,cream,Producer_UA,upstream,24.015037659832185,7,
2024-08-06,hard_cheese,Producer_UA,upstream,49.77277889952264,7,
2024-08-06,milk,Producer_UA,upstream,7.54294193275282,14,
2024-08-06,sour_cream,Producer_UA,upstream,19.909777216749223,7,
2024-08-13,butter,Producer_UA,upstream,62.67357066300378,7,
2024-08-13,cream,Producer_UA,upstream,24.478842575120176,7,
2024-08-13,hard_cheese,Producer_UA,upstream,50.26079214525693,7,
2024-08-13,milk,Producer_UA,upstream,7.923711752924055,14,
2024-08-13,sour_cream,Producer_UA,upstream,20.791394942536648,7,
2024-08-20,butter,Producer_UA,upstream,64.250301473645,7,
2024-08-20,cream,Producer_UA,upstream,24.48308659597733,7,
2024-08-20,hard_cheese,Producer_UA,upstream,50.87078048782121,7,
2024-08-20,milk,Producer_UA,upstream,7.850297210902163,14,
2024-08-20,sour_cream,Producer_UA,upstream,20.79908554467332,7,
2024-08-27,butter,Producer_UA,upstream,57.1668399731491,7,
2024-08-27,cream,Producer_UA,upstream,21.521452496906477,7,
2024-08-27,hard_cheese,Producer_UA,upstream,45.47224400965448,7,
2024-08-27,milk,Producer_UA,upstream,6.622512733503252,14,
2024-08-27,sour_cream,Producer_UA,upstream,17.61489375227776,7,
2024-09-03,butter,Producer_UA,upstream,51.92315732449845,7,
2024-09-03,cream,Producer_UA,upstream,19.77548898362503,7,
2024-09-03,hard_cheese,Producer_UA,upstream,41.232571842335226,7,
2024-09-03,milk,Producer_UA,upstream,6.171830927911798,14,
2024-09-03,sour_cream,Producer_UA,upstream,16.17760005840537,7,
2024-09-10,butter,Producer_UA,upstream,52.50951046400997,7,
2024-09-10,cream,Producer_UA,upstream,19.99634993670268,7,
2024-09-10,hard_cheese,Producer_UA,upstream,41.36617443997597,7,
2024-09-10,milk,Producer_UA,upstream,6.357131686287696,14,
2024-09-10,sour_cream,Producer_UA,upstream,16.688253778348045,7,
2024-09-17,butter,Producer_UA,upstream,53.1714623385236,7,
2024-09-17,cream,Producer_UA,upstream,20.271686503948665,7,
2024-09-17,hard_cheese,Producer_UA,upstream,41.7378136194489,7,
2024-09-17,milk,Producer_UA,upstream,6.532262397235783,14,
2024-09-17,sour_cream,Producer_UA,upstream,17.071473952452724,7,
2024-09-24,butter,Producer_UA,upstream,54.37137654932451,7,
2024-09-24,cream,Producer_UA,upstream,20.16204694284001,7,
2024-09-24,hard_cheese,Producer_UA,upstream,41.642306238198735,7,
2024-09-24,milk,Producer_UA,upstream,6.366302488732744,14,
2024-09-24,sour_cream,Producer_UA,upstream,16.77469680200525,7,
2024-10-01,butter,Producer_UA,upstream,63.82826210477312,7,
2024-10-01,cream,Producer_UA,upstream,23.231233499809772,7,
2024-10-01,hard_cheese,Producer_UA,upstream,48.88280884667409,7,
2024-10-01,milk,Producer_UA,upstream,7.517207660580089,14,
2024-10-01,sour_cream,Producer_UA,upstream,19.795072712226276,7,
2024-10-08,butter,Producer_UA,upstream,69.86844556022967,7,
2024-10-08,cream,Producer_UA,upstream,25.53339759606211,7,
2024-10-08,hard_cheese,Producer_UA,upstream,53.767289583560135,7,
2024-10-08,milk,Producer_UA,upstream,8.396843044298217,14,
2024-10-08,sour_cream,Producer_UA,upstream,22.060825183960066,7,
2024-10-15,butter,Producer_UA,upstream,69.60897248770736,7,
2024-10-15,cream,Producer_UA,upstream,25.48565740427184,7,
2024-10-15,hard_cheese,Producer_UA,upstream,53.3985814485117,7,
2024-10-15,milk,Producer_UA,upstream,8.365165710020277,14,
2024-10-15,sour_cream,Producer_UA,upstream,21.982071974028536,7,
2024-10-22,butter,Producer_UA,upstream,69.92277861358217,7,
2024-10-22,cream,Producer_UA,upstream,25.25186250338306,7,
2024-10-22,hard_cheese,Producer_UA,upstream,53.86830762027518,7,
2024-10-22,milk,Producer_UA,upstream,8.101518707820523,14,
2024-10-22,sour_cream,Producer_UA,upstream,21.525895049025667,7,
2024-10-29,butter,Producer_UA,upstream,73.06838316246947,7,
2024-10-29,cream,Producer_UA,upstream,25.56527633582268,7,
2024-10-29,hard_cheese,Producer_UA,upstream,55.61622840216922,7,
2024-10-29,milk,Producer_UA,upstream,8.354532057996384,14,
2024-10-29,sour_cream,Producer_UA,upstream,22.064119060243684,7,
2024-11-05,butter,Producer_UA,upstream,74.6709597562873,7,
2024-11-05,cream,Producer_UA,upstream,25.95655550789031,7,
2024-11-05,hard_cheese,Producer_UA,upstream,55.64784536598325,7,
2024-11-05,milk,Producer_UA,upstream,8.81533560411607,14,
2024-11-05,sour_cream,Producer_UA,upstream,22.851355198301984,7,
2024-11-12,butter,Producer_UA,upstream,73.56335864245135,7,
2024-11-12,cream,Producer_UA,upstream,25.762769965268497,7,
2024-11-12,hard_cheese,Producer_UA,upstream,54.479742699948346,7,
2024-11-12,milk,Producer_UA,upstream,8.605060062496321,14,
2024-11-12,sour_cream,Producer_UA,upstream,22.448752543135488,7,
2024-11-19,butter,Producer_UA,upstream,73.09415271934883,7,
2024-11-19,cream,Producer_UA,upstream,25.835422240204142,7,
2024-11-19,hard_cheese,Producer_UA,upstream,54.43286891008331,7,
2024-11-19,milk,Producer_UA,upstream,8.674979114372979,14,
2024-11-19,sour_cream,Producer_UA,upstream,22.629662189001042,7,
2024-11-26,butter,Producer_UA,upstream,66.35225498912423,7,
2024-11-26,cream,Producer_UA,upstream,23.183696011151337,7,
2024-11-26,hard_cheese,Producer_UA,upstream,49.37788676824693,7,
2024-11-26,milk,Producer_UA,upstream,7.802761679927997,14,
2024-11-26,sour_cream,Producer_UA,upstream,20.378105483585387,7,
2024-12-03,butter,Producer_UA,upstream,60.59307058052542,7,
2024-12-03,cream,Producer_UA,upstream,21.2135309378793,7,
2024-12-03,hard_cheese,Producer_UA,upstream,44.844982460544074,7,
2024-12-03,milk,Producer_UA,upstream,7.216611177930276,14,
2024-12-03,sour_cream,Producer_UA,upstream,18.727018902657683,7,
2024-12-10,butter,Producer_UA,upstream,59.929517676482135,7,
2024-12-10,cream,Producer_UA,upstream,21.596341499008208,7,
2024-12-10,hard_cheese,Producer_UA,upstream,44.673939687555745,7,
2024-12-10,milk,Producer_UA,upstream,7.701259728996383,14,
2024-12-10,sour_cream,Producer_UA,upstream,19.58327133436334,7,
2024-12-17,butter,Producer_UA,upstream,59.53437045376346,7,
2024-12-17,cream,Producer_UA,upstream,21.163292113365987,7,
2024-12-17,hard_cheese,Producer_UA,upstream,44.93485868220746,7,
2024-12-17,milk,Producer_UA,upstream,7.230512709166184,14,
2024-12-17,sour_cream,Producer_UA,upstream,18.586836101468446,7,
2024-12-24,butter,Producer_UA,upstream,59.215469561243694,7,
2024-12-24,cream,Producer_UA,upstream,20.76629523494494,7,
2024-12-24,hard_cheese,Producer_UA,upstream,45.326083134274725,7,
2024-12-24,milk,Producer_UA,upstream,6.779942255799523,14,
2024-12-24,sour_cream,Producer_UA,upstream,17.664534113814852,7,
2024-12-31,butter,Producer_UA,upstream,69.91222470273875,7,
2024-12-31,cream,Producer_UA,upstream,23.17994165191131,7,
2024-12-31,hard_cheese,Producer_UA,upstream,52.9642730364046,7,
2024-12-31,milk,Producer_UA,upstream,7.9849578706829885,14,
2024-12-31,sour_cream,Producer_UA,upstream,21.56278267145598,7,
2025-01-07,butter,Producer_UA,upstream,77.73972928344128,7,
2025-01-07,cream,Producer_UA,upstream,24.929638332611688,7,
2025-01-07,hard_cheese,Producer_UA,upstream,58.1859393724604,7,
2025-01-07,milk,Producer_UA,upstream,8.887959314790384,14,
2025-01-07,sour_cream,Producer_UA,upstream,24.391399948691795,7,
2025-01-14,butter,Producer_UA,upstream,76.91261737678543,7,
2025-01-14,cream,Producer_UA,upstream,25.219699042990378,7,
2025-01-14,hard_cheese,Producer_UA,upstream,57.95188582453231,7,
2025-01-14,milk,Producer_UA,upstream,9.206397856090451,14,
2025-01-14,sour_cream,Producer_UA,upstream,25.129530773826023,7,
2025-01-21,butter,Producer_UA,upstream,77.34851920493574,7,
2025-01-21,cream,Producer_UA,upstream,25.47208062135642,7,
2025-01-21,hard_cheese,Producer_UA,upstream,58.28694189446761,7,
2025-01-21,milk,Producer_UA,upstream,9.477324106988736,14,
2025-01-21,sour_cream,Producer_UA,upstream,25.743273427100707,7,
2025-01-28,butter,Producer_UA,upstream,76.66836380477439,7,
2025-01-28,cream,Producer_UA,upstream,25.13796816924696,7,
2025-01-28,hard_cheese,Producer_UA,upstream,58.10941347345173,7,
2025-01-28,milk,Producer_UA,upstream,9.280788377742592,14,
2025-01-28,sour_cream,Producer_UA,upstream,24.900954814323928,7,
2025-02-04,butter,Producer_UA,upstream,75.21082303479193,7,
2025-02-04,cream,Producer_UA,upstream,24.96908565761648,7,
2025-02-04,hard_cheese,Producer_UA,upstream,57.54470395007771,7,
2025-02-04,milk,Producer_UA,upstream,9.223543110410503,14,
2025-02-04,sour_cream,Producer_UA,upstream,24.45074802502403,7,
2025-02-11,butter,Producer_UA,upstream,75.54001796208841,7,
2025-02-11,cream,Producer_UA,upstream,25.157010516921048,7,
2025-02-11,hard_cheese,Producer_UA,upstream,57.89659800108878,7,
2025-02-11,milk,Producer_UA,upstream,9.422781900671254,14,
2025-02-11,sour_cream,Producer_UA,upstream,24.870324921213292,7,
2025-02-18,butter,Producer_UA,upstream,76.13154343202794,7,
2025-02-18,cream,Producer_UA,upstream,25.181916796495745,7,
2025-02-18,hard_cheese,Producer_UA,upstream,58.317362788573305,7,
2025-02-18,milk,Producer_UA,upstream,9.442994865797457,14,
2025-02-18,sour_cream,Producer_UA,upstream,24.939449868242207,7,
2025-02-25,butter,Producer_UA,upstream,65.63449919614101,7,
2025-02-25,cream,Producer_UA,upstream,22.078720143066025,7,
2025-02-25,hard_cheese,Producer_UA,upstream,50.66894332627141,7,
2025-02-25,milk,Producer_UA,upstream,8.191546199986854,14,
2025-02-25,sour_cream,Producer_UA,upstream,21.79030810095674,7,
2025-03-04,butter,Producer_UA,upstream,58.52327348214573,7,
2025-03-04,cream,Producer_UA,upstream,19.937803008344478,7,
2025-03-04,hard_cheese,Producer_UA,upstream,45.29828768972333,7,
2025-03-04,milk,Producer_UA,upstream,7.423784685737617,14,
2025-03-04,sour_cream,Producer_UA,upstream,19.866807691363,7,
2025-03-11,butter,Producer_UA,upstream,60.44427053384228,7,
2025-03-11,cream,Producer_UA,upstream,20.028844294822544,7,
2025-03-11,hard_cheese,Producer_UA,upstream,46.374938280410056,7,
2025-03-11,milk,Producer_UA,upstream,7.43537623219921,14,
2025-03-11,sour_cream,Producer_UA,upstream,20.039458449595347,7,
2025-03-18,butter,Producer_UA,upstream,60.426758589039665,7,
2025-03-18,cream,Producer_UA,upstream,19.946009535934444,7,
2025-03-18,hard_cheese,Producer_UA,upstream,46.553485832979014,7,
2025-03-18,milk,Producer_UA,upstream,7.2789936015041565,14,
2025-03-18,sour_cream,Producer_UA,upstream,19.752599415204028,7,
2025-03-25,butter,Producer_UA,upstream,60.131549694524,7,
2025-03-25,cream,Producer_UA,upstream,19.824346956200753,7,
2025-03-25,hard_cheese,Producer_UA,upstream,45.640537667528626,7,
2025-03-25,milk,Producer_UA,upstream,7.1982155820713825,14,
2025-03-25,sour_cream,Producer_UA,upstream,19.540939422509943,7,
2025-04-01,butter,Producer_UA,upstream,66.27623302405301,7,
2025-04-01,cream,Producer_UA,upstream,22.338245473004275,7,
2025-04-01,hard_cheese,Producer_UA,upstream,50.74704211475472,7,
2025-04-01,milk,Producer_UA,upstream,7.920210156782476,14,
2025-04-01,sour_cream,Producer_UA,upstream,21.573388508202203,7,
2025-04-08,butter,Producer_UA,upstream,72.73988703836338,7,
2025-04-08,cream,Producer_UA,upstream,24.938831388551147,7,
2025-04-08,hard_cheese,Producer_UA,upstream,56.71457066628242,7,
2025-04-08,milk,Producer_UA,upstream,9.111882019948743,14,
2025-04-08,sour_cream,Producer_UA,upstream,24.62990877242182,7,
2025-04-15,butter,Producer_UA,upstream,74.44915899022526,7,
2025-04-15,cream,Producer_UA,upstream,25.221043562830744,7,
2025-04-15,hard_cheese,Producer_UA,upstream,58.104930902637534,7,
2025-04-15,milk,Producer_UA,upstream,9.37495379389524,14,
2025-04-15,sour_cream,Producer_UA,upstream,25.319210247197045,7,
2025-04-22,butter,Producer_UA,upstream,75.10649662988776,7,
2025-04-22,cream,Producer_UA,upstream,25.09875222702354,7,
2025-04-22,hard_cheese,Producer_UA,upstream,57.720352140194315,7,
2025-04-22,milk,Producer_UA,upstream,9.278969153588449,14,
2025-04-22,sour_cream,Producer_UA,upstream,25.085806573418417,7,
2025-04-29,butter,Producer_UA,upstream,75.09078327268261,7,
2025-04-29,cream,Producer_UA,upstream,25.35019654461565,7,
2025-04-29,hard_cheese,Producer_UA,upstream,57.28221577611502,7,
2025-04-29,milk,Producer_UA,upstream,8.894558871292281,14,
2025-04-29,sour_cream,Producer_UA,upstream,24.93470847398587,7,
2025-05-06,butter,Producer_UA,upstream,73.63559676670687,7,
2025-05-06,cream,Producer_UA,upstream,25.729890981217142,7,
2025-05-06,hard_cheese,Producer_UA,upstream,56.40257103527433,7,
2025-05-06,milk,Producer_UA,upstream,9.193429367655588,14,
2025-05-06,sour_cream,Producer_UA,upstream,25.036045910523683,7,
2025-05-13,butter,Producer_UA,upstream,73.20702369355277,7,
2025-05-13,cream,Producer_UA,upstream,25.558929135069622,7,
2025-05-13,hard_cheese,Producer_UA,upstream,55.98800619072666,7,
2025-05-13,milk,Producer_UA,upstream,9.35403221383247,14,
2025-05-13,sour_cream,Producer_UA,upstream,24.584192020012527,7,
2025-05-20,butter,Producer_UA,upstream,74.08382963738043,7,
2025-05-20,cream,Producer_UA,upstream,25.400823268760938,7,
2025-05-20,hard_cheese,Producer_UA,upstream,57.12336180478528,7,
2025-05-20,milk,Producer_UA,upstream,9.114792976827767,14,
2025-05-20,sour_cream,Producer_UA,upstream,24.203211185939615,7,
2025-05-27,butter,Producer_UA,upstream,65.10660526141993,7,
2025-05-27,cream,Producer_UA,upstream,22.46474571572824,7,
2025-05-27,hard_cheese,Producer_UA,upstream,50.458414600458475,7,
2025-05-27,milk,Producer_UA,upstream,7.8673664602309765,14,
2025-05-27,sour_cream,Producer_UA,upstream,21.425681965018722,7,
2025-06-03,butter,Producer_UA,upstream,58.18379165465624,7,
2025-06-03,cream,Producer_UA,upstream,20.441924935261852,7,
2025-06-03,hard_cheese,Producer_UA,upstream,44.95582924350169,7,
2025-06-03,milk,Producer_UA,upstream,7.221009678109769,14,
2025-06-03,sour_cream,Producer_UA,upstream,19.800360202330864,7,
2025-06-10,butter,Producer_UA,upstream,58.74579993454156,7,
2025-06-10,cream,Producer_UA,upstream,20.451493443857636,7,
2025-06-10,hard_cheese,Producer_UA,upstream,45.48563624303388,7,
2025-06-10,milk,Producer_UA,upstream,7.206943984052146,14,
2025-06-10,sour_cream,Producer_UA,upstream,19.840544808259775,7,
2025-06-17,butter,Producer_UA,upstream,59.811813096268516,7,
2025-06-17,cream,Producer_UA,upstream,20.549613780625215,7,
2025-06-17,hard_cheese,Producer_UA,upstream,45.742378850424586,7,
2025-06-17,milk,Producer_UA,upstream,7.277732633731705,14,
2025-06-17,sour_cream,Producer_UA,upstream,20.063343515250114,7,
2025-06-24,butter,Producer_UA,upstream,60.26233156092133,7,
2025-06-24,cream,Producer_UA,upstream,20.61031322663583,7,
2025-06-24,hard_cheese,Producer_UA,upstream,45.01226050562246,7,
2025-06-24,milk,Producer_UA,upstream,7.302268518683156,14,
2025-06-24,sour_cream,Producer_UA,upstream,20.193590750236545,7,
2025-07-01,butter,Producer_UA,upstream,70.12445892559553,7,
2025-07-01,cream,Producer_UA,upstream,23.468785770068486,7,
2025-07-01,hard_cheese,Producer_UA,upstream,51.689995915284,7,
2025-07-01,milk,Producer_UA,upstream,8.322297377459533,14,
2025-07-01,sour_cream,Producer_UA,upstream,22.7004062873935,7,
2025-07-08,butter,Producer_UA,upstream,77.77373737003154,7,
2025-07-08,cream,Producer_UA,upstream,25.807253797062575,7,
2025-07-08,hard_cheese,Producer_UA,upstream,56.640772149689205,7,
2025-07-08,milk,Producer_UA,upstream,9.10868204494183,14,
2025-07-08,sour_cream,Producer_UA,upstream,24.931391464415242,7,
2025-07-15,butter,Producer_UA,upstream,77.32703092826821,7,
2025-07-15,cream,Producer_UA,upstream,25.97702457083678,7,
