product,product_label,stage,spread,farm_gate_source,reconstruction_variant,n_obs,lag_spread_coef,lag_spread_p,upstream_pos_coef,upstream_pos_p,upstream_neg_abs_coef,upstream_neg_abs_p,asymmetry_pvalue,discount_share_coef,discount_share_p,discount_depth_coef,discount_depth_p,r2,persistent_margin_flag,asymmetric_margin_flag,ljungbox_p,arch_p,jb_p
condensed_milk,Condensed milk,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,linear,60,-0.6007005684936599,6.982564000361726e-31,-12.406783428665461,0.11050091706502234,-30.579045292490534,0.0009299259671628601,0.008223019365214404,-0.6273771120114717,4.1018645289112905e-07,,,0.6871401495298438,0,1,0.10770383103497867,0.6836629141576347,0.5351944218734186
condensed_milk,Condensed milk,retail_farmgate_observed,Retail observed / FarmGateUA,filled,linear,60,-0.6289686926387602,8.081199013752057e-36,-7.630097472969055,0.4321928838821061,-57.08579337163949,0.008780629258724758,0.009807850099875691,-0.6038503170256726,3.2499427371844972e-06,,,0.6649515731614771,0,1,0.36735364982308244,0.9928808583740572,0.30172293015401913
condensed_milk,Condensed milk,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,linear,60,-0.6376067844517701,2.3312612772663014e-39,-2.4380905938725865,0.8152336432988625,-56.856555060639295,0.005249549651629129,0.0025639969406754514,-0.5325175693323293,2.3989571218531067e-05,,,0.6943394184679594,0,1,0.12465041284872973,0.554952256614034,0.587781142246583
condensed_milk,Condensed milk,retail_procurement_observed,Retail observed / ProZorro,not_applicable,linear,59,-0.1626422960276501,2.003464291233433e-12,-1.2539355975672186,9.719545937815727e-40,0.8743145102711697,2.469093614302174e-46,4.116108093798587e-154,-0.3569632243486145,3.0978611826934015e-06,,,0.8414586893202667,0,1,0.029840243942880533,0.7223266073242394,0.8917953722896759
condensed_milk,Condensed milk,retail_procurement_baseline,Retail baseline / ProZorro,not_applicable,linear,59,-0.14895849368547065,2.48211943662224e-13,-1.2051486886270915,9.513955809206413e-54,0.9273198594912463,9.555338916761763e-93,1.4852417073635853e-173,-0.3006259384250606,0.00011105480802677509,,,0.8687480737150746,0,1,0.043339157901399555,0.2380201924431608,0.621723366562251
condensed_milk,Condensed milk,retail_matched_procurement_observed,Retail matched observed / ProZorro,not_applicable,linear,49,-0.723182690859777,7.863339769324563e-11,-2.0605491175419672,0.012329318899591664,1.2667552525768375,0.07354846478391508,1.0916705561228078e-08,-1.304131691909805,0.3134557075814859,,,0.5200734813887622,0,1,0.048005850080983264,0.9691518376531297,0.2830524126572952
condensed_milk,Condensed milk,retail_matched_procurement_baseline,Retail matched baseline / ProZorro,not_applicable,linear,49,-0.7750822059537439,9.179079236530056e-12,-1.899025694422528,0.015034428036384504,1.1603385073798345,0.10173672280210694,4.117710168319208e-08,-0.9131101884697943,0.4241326867617874,,,0.5205604724215684,0,1,0.10548801567054109,0.9572907428180469,0.5043238063729262
condensed_milk,Condensed milk,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,linear,49,-0.18582335305356537,3.961592017808235e-06,-1.2186131243822083,3.858721277088453e-33,0.8842325097211001,1.1952002637476269e-37,7.126158744838694e-161,-0.3272996823203598,0.0001282043799459599,,,0.8462224791843883,0,1,0.02216396823985643,0.8612131628667105,0.8336400718411727
condensed_milk,Condensed milk,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,linear,49,-0.16566568475207244,3.228798671622e-06,-1.1294404830376947,6.151017719358463e-38,0.9495663234869902,9.634702442439553e-64,3.547826386579094e-151,-0.21680165218911085,0.01694914385596186,,,0.871335764314614,0,1,0.01386226994962525,0.8263576739965924,0.7778001599529061
condensed_milk,Condensed milk,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,linear,59,-0.1626422960276501,2.003464291233433e-12,-1.2539355975672186,9.719545937815727e-40,0.8743145102711697,2.469093614302174e-46,4.116108093798587e-154,-0.3569632243486145,3.0978611826934015e-06,,,0.8414586893202667,0,1,0.029840243942880533,0.7223266073242394,0.8917953722896759
condensed_milk,Condensed milk,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,linear,59,-0.14895849368547065,2.48211943662224e-13,-1.2051486886270915,9.513955809206413e-54,0.9273198594912463,9.555338916761763e-93,1.4852417073635853e-173,-0.3006259384250606,0.00011105480802677509,,,0.8687480737150746,0,1,0.043339157901399555,0.2380201924431608,0.621723366562251
condensed_milk,Condensed milk,retail_farmgate_observed,Retail observed / FarmGateUA,initial,pchip,60,-0.5886086193909997,1.3710184531791393e-19,-13.1585065110452,0.036923951719993645,-25.844779077670175,0.0024162626961301637,0.06062271086321696,-0.6799823341341984,1.8145912821944547e-06,,,0.6481551023322576,0,1,0.15725147738104558,0.9949171353006614,0.46051589988011943
condensed_milk,Condensed milk,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,pchip,60,-0.5949755692734667,1.7061570787651067e-20,-9.85302675840154,0.12238833001752437,-25.775984700325914,0.002255809179677122,0.013867538797025512,-0.6065806583762272,1.9528888195402233e-05,,,0.670309433939663,0,1,0.15311892980412786,0.6001439679533304,0.5379591011811482
condensed_milk,Condensed milk,retail_farmgate_observed,Retail observed / FarmGateUA,filled,pchip,60,-0.629899710631585,1.8068285156685583e-28,-10.062736770894158,0.24966532874929748,-52.730532147861446,0.005065615510643476,0.011300459612562671,-0.5824205691141193,2.254605352906122e-05,,,0.6641773423911876,0,1,0.16472401680755577,0.9833050479738699,0.3426105005390687
condensed_milk,Condensed milk,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,pchip,60,-0.6351690325285451,2.274531441177082e-28,-3.6520610208049926,0.6793101398116352,-50.7577594901405,0.005568811211972714,0.0030104359738226424,-0.5118258610393291,0.00013983110355891915,,,0.686121822309227,0,1,0.15520730635478047,0.39510929620631174,0.6712421656877254
condensed_milk,Condensed milk,retail_procurement_observed,Retail observed / ProZorro,not_applicable,pchip,59,-0.1626422960276501,2.003464291233433e-12,-1.2539355975672186,9.719545937815727e-40,0.8743145102711697,2.469093614302174e-46,4.116108093798587e-154,-0.3569632243486145,3.0978611826934015e-06,,,0.8414586893202667,0,1,0.029840243942880533,0.7223266073242394,0.8917953722896759
condensed_milk,Condensed milk,retail_procurement_baseline,Retail baseline / ProZorro,not_applicable,pchip,59,-0.14895849368547065,2.48211943662224e-13,-1.2051486886270915,9.513955809206413e-54,0.9273198594912463,9.555338916761763e-93,1.4852417073635853e-173,-0.3006259384250606,0.00011105480802677509,,,0.8687480737150746,0,1,0.043339157901399555,0.2380201924431608,0.621723366562251
condensed_milk,Condensed milk,retail_matched_procurement_observed,Retail matched observed / ProZorro,not_applicable,pchip,49,-0.723182690859777,7.863339769324563e-11,-2.0605491175419672,0.012329318899591664,1.2667552525768375,0.07354846478391508,1.0916705561228078e-08,-1.304131691909805,0.3134557075814859,,,0.5200734813887622,0,1,0.048005850080983264,0.9691518376531297,0.2830524126572952
condensed_milk,Condensed milk,retail_matched_procurement_baseline,Retail matched baseline / ProZorro,not_applicable,pchip,49,-0.7750822059537439,9.179079236530056e-12,-1.899025694422528,0.015034428036384504,1.1603385073798345,0.10173672280210694,4.117710168319208e-08,-0.9131101884697943,0.4241326867617874,,,0.5205604724215684,0,1,0.10548801567054109,0.9572907428180469,0.5043238063729262
condensed_milk,Condensed milk,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,pchip,49,-0.18582335305356537,3.961592017808235e-06,-1.2186131243822083,3.858721277088453e-33,0.8842325097211001,1.1952002637476269e-37,7.126158744838694e-161,-0.3272996823203598,0.0001282043799459599,,,0.8462224791843883,0,1,0.02216396823985643,0.8612131628667105,0.8336400718411727
condensed_milk,Condensed milk,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,pchip,49,-0.16566568475207244,3.228798671622e-06,-1.1294404830376947,6.151017719358463e-38,0.9495663234869902,9.634702442439553e-64,3.547826386579094e-151,-0.21680165218911085,0.01694914385596186,,,0.871335764314614,0,1,0.01386226994962525,0.8263576739965924,0.7778001599529061
condensed_milk,Condensed milk,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,pchip,59,-0.1626422960276501,2.003464291233433e-12,-1.2539355975672186,9.719545937815727e-40,0.8743145102711697,2.469093614302174e-46,4.116108093798587e-154,-0.3569632243486145,3.0978611826934015e-06,,,0.8414586893202667,0,1,0.029840243942880533,0.7223266073242394,0.8917953722896759
condensed_milk,Condensed milk,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,pchip,59,-0.14895849368547065,2.48211943662224e-13,-1.2051486886270915,9.513955809206413e-54,0.9273198594912463,9.555338916761763e-93,1.4852417073635853e-173,-0.3006259384250606,0.00011105480802677509,,,0.8687480737150746,0,1,0.043339157901399555,0.2380201924431608,0.621723366562251
cream,Cream,retail_farmgate_observed,Retail observed / FarmGateUA,initial,linear,67,-0.2426380071451535,1.6123104986427614e-05,-18.915795681040837,0.12449327515059239,-9.641803432045368,0.24311798199570478,0.3279624322762564,-0.47416531172602927,0.0030152990309925284,,,0.24040599453240707,0,0,0.1457074633156149,7.720091826066391e-05,0.35030297729389265
cream,Cream,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,linear,67,-0.23048936162591535,1.238185809205216e-05,-12.268917563276908,0.3076069220387606,-3.227423302098592,0.700048354178354,0.32732005444274637,-0.40395894831239626,0.009438969030500134,,,0.23721101604854689,0,0,0.20016058086939065,4.2993457952828436e-05,0.018442021654484764
cream,Cream,retail_farmgate_observed,Retail observed / FarmGateUA,filled,linear,67,-0.24553859343483583,3.953180161162608e-06,-17.689228962216077,0.29731099623657875,-22.04143339093344,0.2927155194385561,0.7537102421132895,-0.442153929517131,0.0030055729320114842,,,0.24360186750864998,0,0,0.1360518289935973,6.487173452706172e-05,0.23495058045609526
