product,product_label,stage,spread,farm_gate_source,reconstruction_variant,n_obs,mean_log_spread,median_log_spread,sd_log_spread,mean_price_ratio,date_min,date_max
milk,Drinking milk / fermented milk,retail_matched_procurement_baseline,Retail matched baseline / ProZorro,not_applicable,pchip,72,0.38382251197521927,0.38041266765642257,0.1367417089011191,1.4678848865708445,2025-10-21,2026-01-08
milk,Drinking milk / fermented milk,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,pchip,51,0.30270666618532416,0.30097159441205257,0.07024661709520373,1.353517373790594,2025-10-21,2025-12-13
milk,Drinking milk / fermented milk,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,pchip,51,0.3663179585909663,0.3565082633816332,0.06601214277001466,1.4424137976085873,2025-10-21,2025-12-13
milk,Drinking milk / fermented milk,novus_procurement_observed,Novus observed / ProZorro,not_applicable,pchip,56,0.27361922700897506,0.3619492654486183,0.31070492447782455,1.3147140992977637,2025-11-04,2026-01-08
milk,Drinking milk / fermented milk,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,pchip,72,0.3003635834261861,0.3094837003922499,0.17873838404240702,1.3503496830978234,2025-10-21,2026-01-08
milk,Drinking milk / fermented milk,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,pchip,72,0.34355406805314487,0.3565082633816332,0.18027358734647334,1.4099497536602288,2025-10-21,2026-01-08
milk_powder,Milk powder,producer_farmgate,ProducerUA / FarmGateUA,initial,linear,1478,1.969761014174136,1.9183291262868196,0.19275944090064182,7.168963003061545,2021-12-30,2026-01-15
milk_powder,Milk powder,retail_farmgate_observed,Retail observed / FarmGateUA,initial,linear,51,1.5129586769412124,1.5550474488983328,0.2803572424901234,4.540143760867394,2025-10-21,2025-12-13
milk_powder,Milk powder,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,linear,51,1.5688450930070377,1.662215928396872,0.3035412842342245,4.801100166507889,2025-10-21,2025-12-13
milk_powder,Milk powder,producer_farmgate,ProducerUA / FarmGateUA,filled,linear,1478,2.2091740489679057,2.166511581342317,0.1588302971280042,9.108190366169877,2021-12-30,2026-01-15
milk_powder,Milk powder,retail_farmgate_observed,Retail observed / FarmGateUA,filled,linear,51,1.8005942871966056,1.8505179356715216,0.28130378809959244,6.0532437609556755,2025-10-21,2025-12-13
milk_powder,Milk powder,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,linear,51,1.8564807032624304,1.9408488760676659,0.3053857009818683,6.401169469374862,2025-10-21,2025-12-13
milk_powder,Milk powder,procurement_producer,ProZorro / ProducerUA,not_applicable,linear,84,0.2969265971740428,0.3536843772189142,0.14780719706475495,1.3457165164274225,2025-05-06,2025-11-21
milk_powder,Milk powder,producer_farmgate,ProducerUA / FarmGateUA,initial,pchip,1478,1.9697186551130286,1.917698884649527,0.19289940749733003,7.168659338951131,2021-12-30,2026-01-15
milk_powder,Milk powder,retail_farmgate_observed,Retail observed / FarmGateUA,initial,pchip,51,1.512791875357423,1.5550068466611475,0.28039379396534503,4.539386520853621,2025-10-21,2025-12-13
milk_powder,Milk powder,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,pchip,51,1.568678291423248,1.6619175681852476,0.30363569728309103,4.800299402182419,2025-10-21,2025-12-13
milk_powder,Milk powder,producer_farmgate,ProducerUA / FarmGateUA,filled,pchip,1478,2.209108109871208,2.166540043779876,0.15904703415648136,9.107589800125192,2021-12-30,2026-01-15
milk_powder,Milk powder,retail_farmgate_observed,Retail observed / FarmGateUA,filled,pchip,51,1.8004406547497251,1.850005551737954,0.28131437221032923,6.052313857738598,2025-10-21,2025-12-13
milk_powder,Milk powder,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,pchip,51,1.8563270708155497,1.9399721914765244,0.30542453084810905,6.400186117585689,2025-10-21,2025-12-13
milk_powder,Milk powder,procurement_producer,ProZorro / ProducerUA,not_applicable,pchip,84,0.2969581188699966,0.3537218231856376,0.14783448086053957,1.345758936362864,2025-05-06,2025-11-21
other,Other,retail_farmgate_observed,Retail observed / FarmGateUA,initial,linear,64,1.2303705061393653,1.3322899995991435,0.5409615176820912,3.4224973576903497,2025-10-21,2026-01-08
other,Other,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,linear,64,1.278967186562191,1.3732023215390945,0.5055674866472998,3.5929269853437864,2025-10-21,2026-01-08
other,Other,retail_farmgate_observed,Retail observed / FarmGateUA,filled,linear,64,1.5093040094584875,1.6207307919926517,0.5410110325968597,4.523581328623736,2025-10-21,2026-01-08
other,Other,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,linear,64,1.5579006898813135,1.6624562086942332,0.5058597039225511,4.748841482518394,2025-10-21,2026-01-08
other,Other,retail_farmgate_observed,Retail observed / FarmGateUA,initial,pchip,64,1.2303139310752738,1.331594469154945,0.5408349702692575,3.4223037351601406,2025-10-21,2026-01-08
other,Other,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,pchip,64,1.2789106114980995,1.373470747542312,0.5054416372104423,3.592723721019215,2025-10-21,2026-01-08
other,Other,retail_farmgate_observed,Retail observed / FarmGateUA,filled,pchip,64,1.5092010898185255,1.6204820854825324,0.5408864196596616,4.523115787219143,2025-10-21,2026-01-08
other,Other,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,pchip,64,1.5577977702413515,1.6619921070580363,0.5057325520009788,4.748352758612851,2025-10-21,2026-01-08
sour_cream,Sour cream,producer_farmgate,ProducerUA / FarmGateUA,initial,linear,1478,1.805884975604781,1.8118480876180225,0.0757450113275084,6.08535445649409,2021-12-30,2026-01-15
sour_cream,Sour cream,retail_farmgate_observed,Retail observed / FarmGateUA,initial,linear,68,1.1786081856646997,1.151640536687918,0.09803058593700213,3.2498478688606327,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,linear,68,1.228232855953611,1.215447574154105,0.07296012366301138,3.4151890696425555,2025-10-21,2026-01-08
sour_cream,Sour cream,producer_farmgate,ProducerUA / FarmGateUA,filled,linear,1478,2.0452980103985507,2.029306833003705,0.09054647906107613,7.73146225077437,2021-12-30,2026-01-15
sour_cream,Sour cream,retail_farmgate_observed,Retail observed / FarmGateUA,filled,linear,68,1.4562425798999474,1.4336072264638673,0.08417659535200632,4.2898105876400905,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,linear,68,1.5058672501888588,1.4984450838303454,0.06184846406079789,4.508061552703291,2025-10-21,2026-01-08
sour_cream,Sour cream,procurement_producer,ProZorro / ProducerUA,not_applicable,linear,270,0.07916454062018959,0.10567951186083446,0.20263189190101139,1.0823824032910354,2025-04-14,2026-01-08
sour_cream,Sour cream,retail_procurement_observed,Retail observed / ProZorro,not_applicable,linear,68,-0.7650985663222039,-0.7840763996816733,0.18133974246424203,0.46528806698050035,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_procurement_baseline,Retail baseline / ProZorro,not_applicable,linear,68,-0.7154738960332923,-0.7430815536202364,0.17392306776823305,0.48896034051711584,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_matched_procurement_observed,Retail matched observed / ProZorro,not_applicable,linear,66,-0.8107629565801155,-0.818898728632969,0.20072884685490408,0.4445187882777271,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_matched_procurement_baseline,Retail matched baseline / ProZorro,not_applicable,linear,66,-0.7283374473559727,-0.7841237594022195,0.18753849555761895,0.4827108555429199,2025-10-21,2026-01-08
sour_cream,Sour cream,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,linear,51,-0.7883091110314183,-0.8086848652714655,0.17061083896080897,0.45461284560105786,2025-10-21,2025-12-13
sour_cream,Sour cream,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,linear,51,-0.7201710775463604,-0.7421456997671143,0.16774856066712387,0.48666899070094777,2025-10-21,2025-12-13
sour_cream,Sour cream,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,linear,68,-0.7650985663222039,-0.7840763996816733,0.18133974246424203,0.46528806698050035,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,linear,68,-0.7154738960332923,-0.7430815536202364,0.17392306776823305,0.48896034051711584,2025-10-21,2026-01-08
sour_cream,Sour cream,producer_farmgate,ProducerUA / FarmGateUA,initial,pchip,1478,1.8058582361791047,1.8117536418257598,0.07601948460624249,6.085191739786372,2021-12-30,2026-01-15
sour_cream,Sour cream,retail_farmgate_observed,Retail observed / FarmGateUA,initial,pchip,68,1.1785898234638164,1.151454715092311,0.0982736146129565,3.2497881950490974,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,pchip,68,1.2282144937527277,1.2149246802561788,0.0731334671305177,3.415126359830551,2025-10-21,2026-01-08
sour_cream,Sour cream,producer_farmgate,ProducerUA / FarmGateUA,filled,pchip,1478,2.045247690937285,2.0279185988590056,0.0908005871573724,7.731073217547168,2021-12-30,2026-01-15
sour_cream,Sour cream,retail_farmgate_observed,Retail observed / FarmGateUA,filled,pchip,68,1.4561402332590214,1.4337438888229663,0.08422875493539077,4.289371562402999,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,pchip,68,1.505764903547933,1.4984450838303454,0.06183772042507183,4.5076001913560795,2025-10-21,2026-01-08
sour_cream,Sour cream,procurement_producer,ProZorro / ProducerUA,not_applicable,pchip,270,0.07911156880015473,0.10465854337463432,0.2026836618223828,1.0823250690437225,2025-04-14,2026-01-08
sour_cream,Sour cream,retail_procurement_observed,Retail observed / ProZorro,not_applicable,pchip,68,-0.7650985663222039,-0.7840763996816733,0.18133974246424203,0.46528806698050035,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_procurement_baseline,Retail baseline / ProZorro,not_applicable,pchip,68,-0.7154738960332923,-0.7430815536202364,0.17392306776823305,0.48896034051711584,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_matched_procurement_observed,Retail matched observed / ProZorro,not_applicable,pchip,66,-0.8107629565801155,-0.818898728632969,0.20072884685490408,0.4445187882777271,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_matched_procurement_baseline,Retail matched baseline / ProZorro,not_applicable,pchip,66,-0.7283374473559727,-0.7841237594022195,0.18753849555761895,0.4827108555429199,2025-10-21,2026-01-08
sour_cream,Sour cream,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,pchip,51,-0.7883091110314183,-0.8086848652714655,0.17061083896080897,0.45461284560105786,2025-10-21,2025-12-13
sour_cream,Sour cream,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,pchip,51,-0.7201710775463604,-0.7421456997671143,0.16774856066712387,0.48666899070094777,2025-10-21,2025-12-13
sour_cream,Sour cream,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,pchip,68,-0.7650985663222039,-0.7840763996816733,0.18133974246424203,0.46528806698050035,2025-10-21,2026-01-08
sour_cream,Sour cream,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,pchip,68,-0.7154738960332923,-0.7430815536202364,0.17392306776823305,0.48896034051711584,2025-10-21,2026-01-08
yogurt_dessert,Yogurt / dessert,retail_farmgate_observed,Retail observed / FarmGateUA,initial,linear,72,1.017772503737782,1.089316783709033,0.1535613425555225,2.767024357822802,2025-10-21,2026-01-08
yogurt_dessert,Yogurt / dessert,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,linear,72,1.083643742206362,1.184160357152335,0.1911781000292008,2.9554287760393225,2025-10-21,2026-01-08
yogurt_dessert,Yogurt / dessert,retail_farmgate_observed,Retail observed / FarmGateUA,filled,linear,72,1.293493584686467,1.3808985525607214,0.1690654544831579,3.6455001983958404,2025-10-21,2026-01-08
yogurt_dessert,Yogurt / dessert,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,linear,72,1.3593648231550468,1.480020364366971,0.207622524436132,3.893719315818933,2025-10-21,2026-01-08
yogurt_dessert,Yogurt / dessert,retail_farmgate_observed,Retail observed / FarmGateUA,initial,pchip,72,1.017791252870086,1.0879723837962991,0.15328907102364023,2.7670762376149245,2025-10-21,2026-01-08
yogurt_dessert,Yogurt / dessert,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,pchip,72,1.0836624913386663,1.1846416318164257,0.19088407864727708,2.9554841882839247,2025-10-21,2026-01-08
yogurt_dessert,Yogurt / dessert,retail_farmgate_observed,Retail observed / FarmGateUA,filled,pchip,72,1.293419227447812,1.380221329540791,0.16894285110596927,3.645229139145305,2025-10-21,2026-01-08
yogurt_dessert,Yogurt / dessert,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,pchip,72,1.359290465916392,1.4797567800866624,0.2074908390797736,3.8934298003664303,2025-10-21,2026-01-08
