product,product_label,link,model_family,data_variant,ljungbox_p,bp_p,white_p,jb_p,stability_flag,notes
milk_powder,Milk powder,FarmGate -> Producer,ECM,weekly_raw,0.0018294066959513152,0.008135027203757791,3.1689059307814484e-11,1.8103519305848386e-49,0,engle_granger_p=0.03896
milk_powder,Milk powder,FarmGate -> Producer,ECM,weekly_smoothed,0.2845725575898788,0.04225060920294238,0.00017160220334046927,9.879985948931582e-10,0,engle_granger_p=0.04914
