product,product_label,link,model_family,data_variant,ljungbox_p,bp_p,white_p,jb_p,stability_flag,notes
milk,Drinking milk / fermented milk,Producer -> Procurement,NARDL,weekly_raw,0.40678191427206545,0.3034296248146045,0.38811344568796946,0.6222029437109043,0,Positive and negative weekly shock decomposition.
milk,Drinking milk / fermented milk,Producer -> Procurement,NARDL,weekly_smoothed,0.6305668528860844,0.12939939281620438,0.2148215099558735,0.06738487306703611,0,Positive and negative weekly shock decomposition.
