product,product_label,link,model_family,data_variant,ljungbox_p,bp_p,white_p,jb_p,stability_flag,notes
butter,Butter,FarmGate -> Procurement,ECM,weekly_raw,0.5650764588239303,0.7987343008372239,0.18412499939614704,0.5369468724142453,0,engle_granger_p=7.428e-06
