product,product_label,link,model_family,data_variant,ljungbox_p,bp_p,white_p,jb_p,stability_flag,notes
cream,Cream,FarmGate -> Procurement,NARDL,weekly_raw,0.7388076738321718,0.9246349118568631,0.863590435266808,0.3781868351973557,0,Positive and negative weekly shock decomposition.
cream,Cream,FarmGate -> Procurement,NARDL,weekly_smoothed,0.21543478493106114,0.8858032094291237,0.45175769778511077,0.5625815047302207,0,Positive and negative weekly shock decomposition.
