date,product,price_uah_kg,package_price_uah,discount_incidence,discount_pct,n_sku,n_rows,ok_uah_kg_share
2025-10-21,butter,,72.9,0.2222222222222222,17.955504745065205,116,117,0.0
2025-10-21,condensed_milk,,67.24,0.13333333333333333,14.06060606060606,30,30,0.0
2025-10-21,cottage_cheese,,56.99,0.2916666666666667,22.667543753120405,72,72,0.0
2025-10-21,cream,,60.99,0.2638888888888889,19.637057171670495,69,72,0.0
2025-10-21,drinking_milk,,59.49,0.27638190954773867,20.63367291251975,197,199,0.0
2025-10-21,kefir,,51.24,0.3023255813953488,20.33256430273038,86,86,0.0
2025-10-21,other_dairy,,54.99,0.30454545454545456,21.349900832802337,218,220,0.0
2025-10-21,soft_cheese,,49.945,0.36,22.272137205725656,100,100,0.0
2025-10-21,sour_cream,,54.99,0.3211009174311927,18.48819351752921,107,109,0.0
2025-10-21,yogurt,,54.695,0.2619047619047619,21.899501067446003,497,504,0.0
2025-10-22,butter,,69.99,0.22413793103448276,20.21652379559053,115,116,0.0
2025-10-22,condensed_milk,,64.49,0.26666666666666666,16.779378026087382,30,30,0.0
2025-10-22,cottage_cheese,,53.99,0.28169014084507044,22.17326664722971,71,71,0.0
2025-10-22,cream,,51.74,0.2916666666666667,19.83403653859147,69,72,0.0
2025-10-22,drinking_milk,,59.99,0.25,20.085133107185342,198,200,0.0
2025-10-22,kefir,,52.9,0.3103448275862069,20.894613091723905,87,87,0.0
2025-10-22,other_dairy,,60.24,0.2681818181818182,22.227482718880864,218,220,0.0
2025-10-22,soft_cheese,,50.99,0.39805825242718446,20.287453097030102,103,103,0.0
2025-10-22,sour_cream,,54.99,0.3302752293577982,20.791441809758485,107,109,0.0
2025-10-22,yogurt,,52.49,0.28487229862475444,21.831442558358866,502,509,0.0
2025-10-23,butter,,69.9,0.2564102564102564,19.08508054466322,116,117,0.0
2025-10-23,condensed_milk,,69.99,0.3333333333333333,17.061220516049296,30,30,0.0
2025-10-23,cottage_cheese,,61.99,0.2676056338028169,23.785400591853385,71,71,0.0
2025-10-23,cream,,53.49,0.3333333333333333,21.025880818377033,69,72,0.0
2025-10-23,drinking_milk,,58.49,0.25870646766169153,20.0488020344691,199,201,0.0
2025-10-23,kefir,,49.945,0.29545454545454547,19.65301550553057,88,88,0.0
2025-10-23,other_dairy,,58.99,0.271889400921659,22.423965295736572,215,217,0.0
2025-10-23,soft_cheese,,47.49,0.3465346534653465,20.780409700511274,101,101,0.0
2025-10-23,sour_cream,,54.49,0.24074074074074073,22.668584647076486,106,108,0.0
2025-10-23,yogurt,,54.99,0.2729083665338645,21.536180688441746,496,502,0.0
2025-10-24,butter,,69.99,0.22413793103448276,20.979140417871346,115,116,0.0
2025-10-24,condensed_milk,,63.239999999999995,0.23333333333333334,21.034632034632036,30,30,0.0
2025-10-24,cottage_cheese,,64.99,0.2898550724637681,21.47494718432535,69,69,0.0
2025-10-24,cream,,52.44,0.3055555555555556,21.875218011334887,69,72,0.0
2025-10-24,drinking_milk,,59.99,0.2647058823529412,19.831287783707484,202,204,0.0
2025-10-24,kefir,,52.74,0.25,24.945842350034496,92,92,0.0
2025-10-24,other_dairy,,58.995000000000005,0.25462962962962965,20.898034519228485,214,216,0.0
2025-10-24,soft_cheese,,47.24,0.39215686274509803,22.29668055758463,102,102,0.0
2025-10-24,sour_cream,,54.445,0.24561403508771928,19.866989263326737,111,114,0.0
2025-10-24,yogurt,,53.99,0.29880478087649404,21.996090815516347,496,502,0.0
2025-10-25,butter,,74.99,0.2689075630252101,19.751920384335254,118,119,0.0
2025-10-25,condensed_milk,,64.49,0.2,21.031194820482636,30,30,0.0
2025-10-25,cottage_cheese,,61.99,0.23943661971830985,20.980748052266968,71,71,0.0
2025-10-25,cream,,57.99,0.3835616438356164,21.31214918233488,70,73,0.0
2025-10-25,drinking_milk,,59.945,0.2669902912621359,20.936328331271444,204,206,0.0
2025-10-25,kefir,,59.9,0.27472527472527475,26.825639907457965,91,91,0.0
2025-10-25,other_dairy,,56.945,0.25925925925925924,21.618323138630096,214,216,0.0
2025-10-25,soft_cheese,,49.695,0.30392156862745096,22.02160255151985,102,102,0.0
2025-10-25,sour_cream,,54.445,0.23684210526315788,22.190440345864133,111,114,0.0
2025-10-25,yogurt,,52.9,0.2978303747534517,22.22137791528415,500,507,0.0
2025-10-26,butter,,70.24,0.23275862068965517,19.748475412421893,115,116,0.0
2025-10-26,condensed_milk,,62.239999999999995,0.3,24.361391694725025,30,30,0.0
2025-10-26,cottage_cheese,,56.99,0.22535211267605634,20.187340890372127,71,71,0.0
2025-10-26,cream,,60.24,0.3611111111111111,22.94690018162689,69,72,0.0
2025-10-26,drinking_milk,,59.49,0.2512315270935961,20.629380357229014,201,203,0.0
2025-10-26,kefir,,56.24,0.18888888888888888,22.553396343280866,90,90,0.0
2025-10-26,other_dairy,,59.49,0.28703703703703703,21.230845626525976,214,216,0.0
2025-10-26,soft_cheese,,52.99,0.39,21.622610776754772,100,100,0.0
2025-10-26,sour_cream,,53.99,0.24770642201834864,21.730512465361162,107,109,0.0
2025-10-26,yogurt,,54.9,0.29458917835671344,21.856368363599934,493,499,0.0
2025-10-27,butter,,66.57499999999999,0.25862068965517243,22.538007046926037,115,116,0.0
2025-10-27,condensed_milk,,61.99,0.3,22.582491582491585,30,30,0.0
2025-10-27,cottage_cheese,,64.99,0.14084507042253522,21.8,71,71,0.0
2025-10-27,cream,,55.99,0.3472222222222222,23.00304865551686,69,72,0.0
2025-10-27,drinking_milk,,57.99,0.28078817733990147,22.35760235473447,201,203,0.0
2025-10-27,kefir,,53.74,0.28888888888888886,25.032095889574705,90,90,0.0
2025-10-27,other_dairy,,62.99,0.271889400921659,21.50638477355014,215,217,0.0
2025-10-27,soft_cheese,,53.695,0.35,20.61532679200331,100,100,0.0
2025-10-27,sour_cream,,55.99,0.27522935779816515,21.151495475493228,107,109,0.0
2025-10-27,yogurt,,53.99,0.288,21.754964990471265,494,500,0.0
2025-10-28,butter,,67.66,0.21367521367521367,20.827654457400445,116,117,0.0
2025-10-28,condensed_milk,,64.99,0.16666666666666666,22.04848484848485,30,30,0.0
2025-10-28,cottage_cheese,,61.99,0.18309859154929578,25.32342229897242,71,71,0.0
2025-10-28,cream,,46.64,0.3611111111111111,22.739200236513746,69,72,0.0
2025-10-28,drinking_milk,,59.99,0.20689655172413793,21.12746239724647,201,203,0.0
2025-10-28,kefir,,59.644999999999996,0.25,25.160143062254974,92,92,0.0
2025-10-28,other_dairy,,56.99,0.29357798165137616,22.092236495659282,216,218,0.0
2025-10-28,soft_cheese,,49.55,0.40404040404040403,19.849572340290262,99,99,0.0
2025-10-28,sour_cream,,59.99,0.27522935779816515,21.6218943423623,107,109,0.0
2025-10-28,yogurt,,52.49,0.2857142857142857,22.448832429784016,491,497,0.0
2025-10-29,butter,,65.24,0.2631578947368421,22.836828905741207,113,114,0.0
2025-10-29,condensed_milk,,59.99,0.3,20.804713804713806,30,30,0.0
2025-10-29,cottage_cheese,,61.99,0.19718309859154928,24.02288929497896,71,71,0.0
2025-10-29,cream,,51.49,0.30985915492957744,25.403601018198696,68,71,0.0
2025-10-29,drinking_milk,,60.99,0.22549019607843138,21.746285130676593,202,204,0.0
2025-10-29,kefir,,53.24,0.25555555555555554,26.48974450217933,90,90,0.0
2025-10-29,other_dairy,,59.99,0.2824074074074074,19.70290509167802,214,216,0.0
2025-10-29,soft_cheese,,47.99,0.40404040404040403,22.766288949288715,99,99,0.0
2025-10-29,sour_cream,,53.49,0.24770642201834864,20.429981641201227,107,109,0.0
2025-10-29,yogurt,,53.49,0.30181086519114686,22.369063659228658,491,497,0.0
2025-10-30,butter,,79.9,0.20869565217391303,19.965113585195223,114,115,0.0
2025-10-30,condensed_milk,,53.99,0.16129032258064516,20.318627561149192,31,31,0.0
2025-10-30,cottage_cheese,,64.99,0.18571428571428572,22.157544997211875,70,70,0.0
2025-10-30,cream,,55.49,0.2676056338028169,19.752493003950423,68,71,0.0
2025-10-30,drinking_milk,,59.99,0.22167487684729065,21.34760886533719,201,203,0.0
2025-10-30,kefir,,54.24,0.2111111111111111,22.715611115694855,90,90,0.0
2025-10-30,other_dairy,,60.99,0.2558139534883721,22.21396728969861,213,215,0.0
2025-10-30,soft_cheese,,47.49,0.40594059405940597,23.0383512371928,101,101,0.0
2025-10-30,sour_cream,,50.99,0.22935779816513763,21.186078526135997,107,109,0.0
2025-10-30,yogurt,,51.99,0.2787878787878788,22.613848279177315,489,495,0.0
2025-10-31,butter,,79.99,0.22608695652173913,19.440158554796344,114,115,0.0
2025-10-31,condensed_milk,,59.99,0.12903225806451613,20.0,31,31,0.0
2025-10-31,cottage_cheese,,49.69,0.2535211267605634,26.90733217370454,71,71,0.0
2025-10-31,cream,,56.99,0.30985915492957744,22.12764608360601,68,71,0.0
2025-10-31,drinking_milk,,61.945,0.2722772277227723,21.315710477446547,200,202,0.0
2025-10-31,kefir,,50.49,0.2777777777777778,22.525233822220276,90,90,0.0
2025-10-31,other_dairy,,64.99,0.21495327102803738,20.856076488642525,212,214,0.0
2025-10-31,soft_cheese,,56.245000000000005,0.3333333333333333,21.84476210835696,102,102,0.0
2025-10-31,sour_cream,,49.74,0.24074074074074073,20.290850832238675,106,108,0.0
2025-10-31,yogurt,,50.99,0.30861723446893785,22.217644248434883,492,499,0.0
2025-11-01,butter,,77.9,0.26956521739130435,21.160762196518252,114,115,0.0
2025-11-01,condensed_milk,,54.99,0.25806451612903225,23.057259044316265,31,31,0.0
2025-11-01,cottage_cheese,,58.99,0.18571428571428572,23.424980731847143,70,70,0.0
2025-11-01,cream,,71.24,0.2714285714285714,22.836672257293003,67,70,0.0
2025-11-01,drinking_milk,,59.99,0.23880597014925373,22.68544341856473,199,201,0.0
2025-11-01,kefir,,52.24,0.18888888888888888,21.84907289018826,90,90,0.0
2025-11-01,other_dairy,,60.99,0.2570093457943925,21.505025661047124,212,214,0.0
2025-11-01,soft_cheese,,52.99,0.36633663366336633,22.659416878668857,101,101,0.0
2025-11-01,sour_cream,,48.99,0.19444444444444445,23.31855236573371,106,108,0.0
2025-11-01,yogurt,,52.9,0.2985971943887776,21.66063599724368,493,499,0.0
2025-11-02,butter,,74.49,0.24347826086956523,19.97458455708778,114,115,0.0
2025-11-02,condensed_milk,,62.9,0.25806451612903225,21.057779668975513,31,31,0.0
2025-11-02,cottage_cheese,,49.24,0.21428571428571427,24.427746144594035,70,70,0.0
2025-11-02,cream,,72.49,0.2676056338028169,21.423410809285862,68,71,0.0
2025-11-02,drinking_milk,,59.9,0.26108374384236455,22.58885759992362,201,203,0.0
2025-11-02,kefir,,54.99,0.2087912087912088,21.765929821452886,91,91,0.0
2025-11-02,other_dairy,,64.05499999999999,0.21962616822429906,22.884753608212414,212,214,0.0
2025-11-02,soft_cheese,,52.695,0.28846153846153844,19.509085032103453,104,104,0.0
2025-11-02,sour_cream,,54.99,0.27102803738317754,22.509663118115522,105,107,0.0
2025-11-02,yogurt,,51.39,0.28484848484848485,22.457857146470907,489,495,0.0
2025-11-03,butter,,62.74,0.24561403508771928,20.762290943025075,113,114,0.0
2025-11-03,condensed_milk,,59.99,0.25806451612903225,22.25664838521974,31,31,0.0
2025-11-03,cottage_cheese,,63.445,0.2,23.954993820176036,70,70,0.0
2025-11-03,cream,,70.49,0.29577464788732394,22.79514961243323,68,71,0.0
2025-11-03,drinking_milk,,57.99,0.263681592039801,20.443974513422557,199,201,0.0
2025-11-03,kefir,,54.945,0.2111111111111111,21.446868908321086,90,90,0.0
2025-11-03,other_dairy,,64.99,0.2037037037037037,23.193925316597646,214,216,0.0
2025-11-03,soft_cheese,,50.74,0.23076923076923078,21.48726731537623,104,104,0.0
2025-11-03,sour_cream,,54.99,0.2523364485981308,22.761953470114005,105,107,0.0
2025-11-03,yogurt,,54.9,0.31451612903225806,21.845927581858643,490,496,0.0
2025-11-04,butter,661.1111111111111,87.99,0.22695035460992907,22.21607178918383,140,141,0.15602836879432624
2025-11-04,condensed_milk,219.9666666666667,67.49,0.14,18.094109919227794,50,50,0.38
2025-11-04,cottage_cheese,309.9666666666666,74.99,0.24210526315789474,22.72617870912106,95,95,0.2631578947368421
2025-11-04,cream,312.4375,67.49,0.1532258064516129,19.28827949279378,121,124,0.3790322580645161
2025-11-04,drinking_milk,78.93684210526315,62.99,0.24302788844621515,20.768295186168608,249,251,0.1553784860557769
2025-11-04,hard_cheese,742.8571428571428,434.0,0.0,,63,63,0.3333333333333333
2025-11-04,kefir,77.8176282051282,57.99,0.15454545454545454,21.302367625308275,110,110,0.18181818181818182
2025-11-04,other_dairy,162.9259259259259,62.99,0.140893470790378,22.52443756224974,289,291,0.16151202749140894
2025-11-04,soft_cheese,629.5555555555554,144.0,0.07223476297968397,23.38219463070011,443,443,0.3611738148984199
2025-11-04,sour_cream,234.1222222222222,59.9,0.1510791366906475,20.45461834255206,136,139,0.2158273381294964
2025-11-04,yogurt,133.7586206896552,50.99,0.23206106870229007,21.39026518720119,649,655,0.23969465648854962
2025-11-05,butter,,74.49,0.23931623931623933,20.53406001487796,116,117,0.0
2025-11-05,condensed_milk,,64.99,0.12903225806451613,20.929149191132414,31,31,0.0
2025-11-05,cottage_cheese,,67.99,0.17142857142857143,25.426303287910986,70,70,0.0
2025-11-05,cream,,63.24,0.2571428571428571,22.88849915866627,67,70,0.0
2025-11-05,drinking_milk,,56.9,0.3034825870646766,21.515503281387325,199,201,0.0
2025-11-05,kefir,,55.24,0.24444444444444444,20.10978114407287,90,90,0.0
2025-11-05,other_dairy,102.45,60.99,0.22018348623853212,21.062536621283158,216,218,0.0045871559633027525
2025-11-05,soft_cheese,377.58333333333337,53.945,0.3137254901960784,21.007040073681022,102,102,0.0196078431372549
2025-11-05,sour_cream,,59.99,0.23853211009174313,18.718007739463225,106,109,0.0
2025-11-05,yogurt,,52.49,0.3090909090909091,22.02646785186327,489,495,0.0
2025-11-06,butter,,69.945,0.2672413793103448,21.142924576621674,115,116,0.0
2025-11-06,condensed_milk,,65.99,0.1935483870967742,22.821447483808885,31,31,0.0
2025-11-06,cottage_cheese,,61.99,0.18309859154929578,20.095490915514706,71,71,0.0
2025-11-06,cream,,64.9,0.3380281690140845,23.96726666811814,68,71,0.0
2025-11-06,drinking_milk,,55.49,0.2935323383084577,20.015487313846034,199,201,0.0
2025-11-06,kefir,,54.99,0.21978021978021978,19.834839980260778,91,91,0.0
2025-11-06,other_dairy,,64.24,0.22018348623853212,22.54539697962693,216,218,0.0
2025-11-06,soft_cheese,,52.24,0.34,22.581970844284623,100,100,0.0
2025-11-06,sour_cream,,56.99,0.20909090909090908,19.703278216480534,107,110,0.0
2025-11-06,yogurt,,53.24,0.2963709677419355,21.872230470742494,490,496,0.0
2025-11-07,butter,,67.78,0.2719298245614035,19.536747855541684,113,114,0.0
2025-11-07,condensed_milk,,64.49,0.22580645161290322,18.617535075366398,31,31,0.0
2025-11-07,cottage_cheese,,54.99,0.2676056338028169,20.747507211455236,71,71,0.0
2025-11-07,cream,,56.695,0.375,22.57763833892743,69,72,0.0
2025-11-07,drinking_milk,,62.49,0.2669902912621359,21.027178903863412,204,206,0.0
2025-11-07,kefir,,52.99,0.22826086956521738,21.493908064443275,92,92,0.0
2025-11-07,other_dairy,,57.49,0.2191780821917808,22.974376518728686,217,219,0.0
2025-11-07,soft_cheese,,49.99,0.3106796116504854,21.4831376024799,103,103,0.0
2025-11-07,sour_cream,,54.99,0.1834862385321101,19.385050651397187,107,109,0.0
2025-11-07,yogurt,166.625,52.695,0.35856573705179284,22.204902247917257,496,502,0.00199203187250996
2025-11-08,butter,,69.945,0.24561403508771928,19.835507625904363,113,114,0.0
2025-11-08,condensed_milk,,59.99,0.25806451612903225,18.069563314190372,31,31,0.0
2025-11-08,cottage_cheese,,61.24,0.2571428571428571,21.703872718553814,70,70,0.0
2025-11-08,cream,,55.99,0.37142857142857144,23.718646157716627,67,70,0.0
2025-11-08,drinking_milk,,60.49,0.2561576354679803,21.672700570375085,201,203,0.0
2025-11-08,hard_cheese,,629.0,0.0,,1,1,0.0
2025-11-08,kefir,,49.9,0.21978021978021978,20.79913968507261,91,91,0.0
2025-11-08,other_dairy,,60.24,0.22477064220183487,22.362771312526462,216,218,0.0
2025-11-08,soft_cheese,,52.49,0.2871287128712871,21.612741196644656,101,101,0.0
2025-11-08,sour_cream,,55.24,0.2037037037037037,18.384131559316664,106,108,0.0
2025-11-08,yogurt,168.9310344827586,52.99,0.3473895582329317,22.723466954677193,492,498,0.002008032128514056
2025-11-09,butter,,68.945,0.23684210526315788,21.342502215947796,113,114,0.0
2025-11-09,condensed_milk,,59.99,0.25806451612903225,17.194563314190372,31,31,0.0
2025-11-09,cottage_cheese,,56.49,0.2676056338028169,22.379402183058204,71,71,0.0
2025-11-09,cream,,56.695,0.32857142857142857,22.827407093316207,67,70,0.0
2025-11-09,drinking_milk,,59.99,0.2537313432835821,22.11298508429282,199,201,0.0
2025-11-09,kefir,,47.99,0.21978021978021978,21.19054804446934,91,91,0.0
2025-11-09,other_dairy,,59.49,0.2672811059907834,21.52323984183063,215,217,0.0
2025-11-09,soft_cheese,,49.9,0.297029702970297,21.45706022334188,101,101,0.0
2025-11-09,sour_cream,,58.49,0.2169811320754717,18.12945743879322,104,106,0.0
2025-11-09,yogurt,,52.99,0.3299595141700405,22.6625717074354,488,494,0.0
2025-11-10,butter,,67.78,0.2807017543859649,23.879318195829196,113,114,0.0
2025-11-10,condensed_milk,,64.49,0.25806451612903225,19.8095231535478,31,31,0.0
2025-11-10,cottage_cheese,,52.49,0.22535211267605634,24.125,71,71,0.0
2025-11-10,cream,,56.24,0.2857142857142857,20.46217743641267,67,70,0.0
2025-11-10,drinking_milk,,59.99,0.25870646766169153,22.10373223916245,199,201,0.0
2025-11-10,kefir,,56.74,0.2222222222222222,21.40037528705239,90,90,0.0
2025-11-10,other_dairy,101.98,60.74,0.2962962962962963,21.74291863019755,214,216,0.004629629629629629
2025-11-10,soft_cheese,,54.945,0.2647058823529412,19.77160969518894,102,102,0.0
2025-11-10,sour_cream,,60.24,0.27358490566037735,20.795292204551554,104,106,0.0
2025-11-10,yogurt,,50.99,0.3016194331983806,21.36808325870305,488,494,0.0
2025-11-11,butter,,68.945,0.3157894736842105,22.352225794314148,113,114,0.0
2025-11-11,condensed_milk,,64.49,0.22580645161290322,20.030460660645456,31,31,0.0
2025-11-11,cottage_cheese,,58.49,0.2535211267605634,23.41791617644236,71,71,0.0
2025-11-11,cream,,60.695,0.3,20.905132729498867,67,70,0.0
