product,product_label,link,model_family,data_variant,n_obs,sr_coef,lr_coef,ect_coef,cointegration_p,lag_order,asymmetry_pvalue,model_reliability
sour_cream,Sour cream,FarmGate -> Procurement,NARDL,weekly_raw,37,-10.565640956204504,4.823074215494891,-0.7686711482424599,,1,0.010424976951590026,reliable
sour_cream,Sour cream,FarmGate -> Procurement,NARDL,weekly_smoothed,39,-4.763699097404373,3.333611384556132,-0.4150474150714848,,1,0.10438379689680817,conditionally_usable
