product,product_label,link,model_family,data_variant,n_obs,sr_coef,lr_coef,ect_coef,cointegration_p,lag_order,asymmetry_pvalue,model_reliability
cheese,CHEESE,Producer -> Procurement,NARDL,weekly_raw,37,-2.31408471870457,0.916364518989341,-1.3593184843244135,,1,0.0229700519552916,reliable
cheese,CHEESE,Producer -> Procurement,NARDL,weekly_smoothed,39,0.17396656873138083,1.1017986058992757,-0.9640191943273784,,1,0.00041602756094409393,reliable
