hypothesis,source_block,model_family,frequency,link,product,product_label,n_obs,coef,pvalue,ect_coef,ect_pvalue,cointegration_p,admissibility_status,mapping_type,diagnostic_ljungbox_p,asymmetry_pvalue,reliability_raw,interpretation_source,diagnostic_bp_p,r2,detail,data_layer,x_product,period_start,period_end,speed_measure,asymmetry_measure,pos_ect_coef,neg_ect_coef,pos_ect_p,neg_ect_p,horizon,retailer,price_measure,discount_mean,sku_support,abs_coef,large_coef_flag,peak_coef_flag,intersection_score,significant_flag,direct_bad_link_flag,integrated_reliability,thesis_use,score,selection_reason
H2,old_final_daily,NARDL,daily,FarmGate -> Retail combined,sour_cream,Sour cream,82.0,-3.8642883551810545,0.0174339873715647,-0.1067787448761073,0.0174339873715647,,weak_extension,inferred,0.1300606214680944,0.2199877414938156,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,3.8642883551810545,False,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.4188406077966,appendix or discard; n=82.0; coef=-3.86; p=0.0174; source=old_final_daily
H2,old_final_daily,NARDL,daily,FarmGate -> Retail combined,yogurt_dessert,Yogurt / dessert,83.0,9.509760546360722,0.0011474588607347,-0.0906066650078436,0.0011474588607347,,weak_extension,inferred,0.8298520685688879,0.089184624846035,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,9.509760546360722,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.43081679884331,appendix or discard; n=83.0; coef=9.51; p=0.00115; source=old_final_daily
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> ProZorro,butter,Butter,260.0,-9.780446837083918,0.0938344452445946,,,,,,5.464916984843103e-16,,reliable,previous model output,,,,,,,,,,,,,,,,,,,9.780446837083918,True,False,2.0,True,False,probable / supporting,short supporting block or appendix,230.5645204073227,probable / supporting; n=260.0; coef=-9.78; p=0.0938; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> ProZorro,cheese,CHEESE,265.0,55.36206699526952,0.0926615750390068,,,,,,1.0803098372702399e-16,,reliable,previous model output,,,,,,,,,,,,,,,,,,,55.36206699526952,True,False,2.0,True,False,probable / supporting,short supporting block or appendix,230.5834963087817,probable / supporting; n=265.0; coef=55.4; p=0.0927; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> ProZorro,condensed_milk,Condensed milk,266.0,18.523648732079497,0.0382067456363599,,,,,,0.0150044211965566,,reliable,previous model output,,,,,,,,,,,,,,,,,,,18.523648732079497,True,False,2.0,True,False,probable / supporting,short supporting block or appendix,230.58724865840026,probable / supporting; n=266.0; coef=18.5; p=0.0382; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> ProZorro,cottage_cheese,Cottage cheese,254.0,25.7617763464114,0.0004703141843565,,,,,,2.6151286577118163e-09,,reliable,previous model output,,,,,,,,,,,,,,,,,,,25.7617763464114,True,False,2.0,True,False,probable / supporting,short supporting block or appendix,230.54126354515842,probable / supporting; n=254.0; coef=25.8; p=0.00047; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> ProZorro,cream,Cream,264.0,25.923083076597944,0.0553980107047245,,,,,,3.883234503112951e-34,,reliable,previous model output,,,,,,,,,,,,,,,,,,,25.923083076597944,True,False,2.0,True,False,probable / supporting,short supporting block or appendix,230.57972982598622,probable / supporting; n=264.0; coef=25.9; p=0.0554; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> ProZorro,hard_cheese,Hard cheese,260.0,-10.303575374653557,0.0577248087975898,,,,,,1.4093825788098268e-11,,reliable,previous model output,,,,,,,,,,,,,,,,,,,10.303575374653557,True,False,2.0,True,False,probable / supporting,short supporting block or appendix,230.5645204073227,probable / supporting; n=260.0; coef=-10.3; p=0.0577; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> ProZorro,milk,Drinking milk / fermented milk,268.0,0.4887132848598954,0.9118226490863456,,,,,,0.0006666872481729,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.4887132848598954,False,False,2.0,False,False,appendix or discard,appendix only / do not headline,125.59471137960183,appendix or discard; n=268.0; coef=0.489; p=0.912; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> ProZorro,milk_powder,Milk powder,74.0,0.0865124563144632,0.5547855271460783,,,,,,0.9958919927381492,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0865124563144632,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,114.31748811353631,appendix or discard; n=74.0; coef=0.0865; p=0.555; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> ProZorro,sour_cream,Sour cream,268.0,-22.25017816814885,0.0741525805453994,,,,,,0.0104441461755578,,reliable,previous model output,,,,,,,,,,,,,,,,,,,22.25017816814885,True,False,2.0,True,False,probable / supporting,short supporting block or appendix,230.59471137960185,probable / supporting; n=268.0; coef=-22.3; p=0.0742; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail,butter,Butter,56.0,-22.33405686540673,0.0525051460751317,,,,,,1.82250471972928e-06,,reliable,previous model output,,,,,,,,,,,,,,,,,,,22.33405686540673,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.04305126783456,appendix or discard; n=56.0; coef=-22.3; p=0.0525; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail,cheese,CHEESE,60.0,-90.70801498235532,0.000127202447878,,,,,,2.1988531706398477e-05,,reliable,previous model output,,,,,,,,,,,,,,,,,,,90.70801498235532,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.11087386417331,appendix or discard; n=60.0; coef=-90.7; p=0.000127; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail,condensed_milk,Condensed milk,56.0,10.308437010120986,0.0662911631938677,,,,,,0.0199817485737742,,reliable,previous model output,,,,,,,,,,,,,,,,,,,10.308437010120986,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.04305126783456,appendix or discard; n=56.0; coef=10.3; p=0.0663; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail,cottage_cheese,Cottage cheese,58.0,7.131376040579585,0.0582993802562554,,,,,,0.2981635815923142,,reliable,previous model output,,,,,,,,,,,,,,,,,,,7.131376040579585,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.07753744390573,appendix or discard; n=58.0; coef=7.13; p=0.0583; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail,cream,Cream,64.0,17.73783574765625,0.0954922518132372,,,,,,0.6622616765280084,,reliable,previous model output,,,,,,,,,,,,,,,,,,,17.73783574765625,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.17438726989563,appendix or discard; n=64.0; coef=17.7; p=0.0955; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail,hard_cheese,Hard cheese,60.0,-76.99966706545642,0.0151726014935744,,,,,,1.9637361916223062e-11,,reliable,previous model output,,,,,,,,,,,,,,,,,,,76.99966706545642,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.11087386417331,appendix or discard; n=60.0; coef=-77; p=0.0152; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail,milk,Drinking milk / fermented milk,66.0,-1.447445418672207,0.8171786780526322,,,,,,0.0032488370557884,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,1.447445418672207,False,False,1.0,False,True,appendix or discard,appendix only / do not headline,114.20469261939097,appendix or discard; n=66.0; coef=-1.45; p=0.817; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail,milk_powder,Milk powder,42.0,-93.05790399533672,0.0096339369435277,,,,,,0.2663627506665603,,reliable,previous model output,,,,,,,,,,,,,,,,,,,93.05790399533672,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,118.76120011569357,appendix or discard; n=42.0; coef=-93.1; p=0.00963; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail,other,Other,58.0,23.599620442066453,0.0863837694686427,,,,,,0.2546957111024685,,reliable,previous model output,,,,,,,,,,,,,,,,,,,23.599620442066453,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.07753744390573,appendix or discard; n=58.0; coef=23.6; p=0.0864; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail,sour_cream,Sour cream,58.0,17.056885396062242,0.0001879947750838,,,,,,0.0011499032200485,,reliable,previous model output,,,,,,,,,,,,,,,,,,,17.056885396062242,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.07753744390573,appendix or discard; n=58.0; coef=17.1; p=0.000188; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail,yogurt_dessert,Yogurt / dessert,54.0,36.459681308764374,0.0387494708554824,,,,,,4.188333477127531e-09,,reliable,previous model output,,,,,,,,,,,,,,,,,,,36.459681308764374,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.00733318523247,appendix or discard; n=54.0; coef=36.5; p=0.0387; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail optimal,butter,Butter,56.0,-22.33405686540673,0.0525051460751317,,,,,,1.82250471972928e-06,,reliable,previous model output,,,,,,,,,,,,,,,,,,,22.33405686540673,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.04305126783456,appendix or discard; n=56.0; coef=-22.3; p=0.0525; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail optimal,cheese,CHEESE,60.0,-90.70801498235532,0.000127202447878,,,,,,2.1988531706398477e-05,,reliable,previous model output,,,,,,,,,,,,,,,,,,,90.70801498235532,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.11087386417331,appendix or discard; n=60.0; coef=-90.7; p=0.000127; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail optimal,condensed_milk,Condensed milk,56.0,10.308437010120986,0.0662911631938677,,,,,,0.0199817485737742,,reliable,previous model output,,,,,,,,,,,,,,,,,,,10.308437010120986,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.04305126783456,appendix or discard; n=56.0; coef=10.3; p=0.0663; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail optimal,cottage_cheese,Cottage cheese,58.0,7.131376040579585,0.0582993802562554,,,,,,0.2981635815923142,,reliable,previous model output,,,,,,,,,,,,,,,,,,,7.131376040579585,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.07753744390573,appendix or discard; n=58.0; coef=7.13; p=0.0583; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail optimal,cream,Cream,64.0,17.73783574765625,0.0954922518132372,,,,,,0.6622616765280084,,reliable,previous model output,,,,,,,,,,,,,,,,,,,17.73783574765625,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.17438726989563,appendix or discard; n=64.0; coef=17.7; p=0.0955; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail optimal,hard_cheese,Hard cheese,60.0,-55.859391971805934,0.007091576418537,,,,,,2.133803809368371e-13,,reliable,previous model output,,,,,,,,,,,,,,,,,,,55.859391971805934,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.11087386417331,appendix or discard; n=60.0; coef=-55.9; p=0.00709; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail optimal,milk,Drinking milk / fermented milk,66.0,-1.447445418672207,0.8171786780526322,,,,,,0.0032488370557884,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,1.447445418672207,False,False,1.0,False,True,appendix or discard,appendix only / do not headline,114.20469261939097,appendix or discard; n=66.0; coef=-1.45; p=0.817; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail optimal,milk_powder,Milk powder,45.0,-183.2850285872341,0.0277006331466401,,,,,,1.2727148272065322e-10,,reliable,previous model output,,,,,,,,,,,,,,,,,,,183.2850285872341,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,118.82864139648909,appendix or discard; n=45.0; coef=-183; p=0.0277; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail optimal,other,Other,58.0,23.599620442066453,0.0863837694686427,,,,,,0.2546957111024685,,reliable,previous model output,,,,,,,,,,,,,,,,,,,23.599620442066453,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.07753744390573,appendix or discard; n=58.0; coef=23.6; p=0.0864; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail optimal,sour_cream,Sour cream,58.0,17.056885396062242,0.0001879947750838,,,,,,0.0011499032200485,,reliable,previous model output,,,,,,,,,,,,,,,,,,,17.056885396062242,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.07753744390573,appendix or discard; n=58.0; coef=17.1; p=0.000188; source=old_final_lp
H2,old_final_lp,LP_linear,daily,FarmGateUA -> Retail optimal,yogurt_dessert,Yogurt / dessert,54.0,36.459681308764374,0.0387494708554824,,,,,,4.188333477127531e-09,,reliable,previous model output,,,,,,,,,,,,,,,,,,,36.459681308764374,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.00733318523247,appendix or discard; n=54.0; coef=36.5; p=0.0387; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail+Consumer,butter,Butter,56.0,-30.687420606210267,0.0766502359013199,,,,,,1.7129912702860316e-06,,reliable,previous model output,,,,,,,,,,,,,,,,,,,30.687420606210267,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.04305126783456,appendix or discard; n=56.0; coef=-30.7; p=0.0767; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail+Consumer,condensed_milk,Condensed milk,53.0,10.854231779709147,0.0884365991483483,,,,,,0.1654160115987536,,reliable,previous model output,,,,,,,,,,,,,,,,,,,10.854231779709147,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,118.98898404656427,appendix or discard; n=53.0; coef=10.9; p=0.0884; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail+Consumer,cottage_cheese,Cottage cheese,58.0,7.131376040579585,0.0582993802562554,,,,,,0.2981635815923142,,reliable,previous model output,,,,,,,,,,,,,,,,,,,7.131376040579585,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.07753744390573,appendix or discard; n=58.0; coef=7.13; p=0.0583; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail+Consumer,cream,Cream,63.0,26.006783590719145,0.0843065863521048,,,,,,0.3659373905899244,,reliable,previous model output,,,,,,,,,,,,,,,,,,,26.006783590719145,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.15888308335967,appendix or discard; n=63.0; coef=26; p=0.0843; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail+Consumer,hard_cheese,Hard cheese,60.0,-55.859391971805934,0.007091576418537,,,,,,2.133803809368371e-13,,reliable,previous model output,,,,,,,,,,,,,,,,,,,55.859391971805934,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.11087386417331,appendix or discard; n=60.0; coef=-55.9; p=0.00709; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail+Consumer,milk,Milk / fermented milk,61.0,-6.751208248482612,0.0981033360063343,,,,,,0.1086894487880112,,reliable,previous model output,,,,,,,,,,,,,,,,,,,6.751208248482612,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.1271343850451,appendix or discard; n=61.0; coef=-6.75; p=0.0981; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail+Consumer,milk_powder,Milk powder,42.0,-67.1294634278179,0.0364378753578326,,,,,,0.3989916255715675,,reliable,previous model output,,,,,,,,,,,,,,,,,,,67.1294634278179,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,118.76120011569357,appendix or discard; n=42.0; coef=-67.1; p=0.0364; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail+Consumer,sour_cream,Sour cream,58.0,6.951171820912787,0.0359673989492369,,,,,,0.0007017552043853,,reliable,previous model output,,,,,,,,,,,,,,,,,,,6.951171820912787,True,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.07753744390573,appendix or discard; n=58.0; coef=6.95; p=0.036; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,FarmGateUA -> Retail+Consumer,yogurt_dessert,Yogurt / dessert,65.0,-2.7280492614326524,0.6519801249704007,,,,,,0.0103301363948245,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,2.7280492614326524,False,False,1.0,False,True,appendix or discard,appendix only / do not headline,114.18965474202642,appendix or discard; n=65.0; coef=-2.73; p=0.652; source=second_stage_lp
H2,old_final_index,NARDL,weekly/monthly,Index FarmGate -> Downstream extension,aggregate,aggregate,210.0,1.4216995715353475,0.0848270207496386,-0.27682053390285,0.0848270207496386,,,,0.0518903504656492,0.2758607672484479,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,1.4216995715353475,False,False,2.0,True,True,appendix or discard,appendix only / do not headline,130.35185813347607,appendix or discard; n=210.0; coef=1.42; p=0.0848; source=old_final_index
H2,old_final_index,NARDL,weekly/monthly,Index Procurement -> Downstream extension,aggregate,aggregate,39.0,-1.2049118048238123,0.0013031458658608,-0.5342265336829113,0.0013031458658608,,,,0.6251407964371474,0.2871862702911535,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,1.2049118048238123,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.68887945411393,probable / supporting; n=39.0; coef=-1.2; p=0.0013; source=old_final_index
H2,old_final_index,NARDL,weekly/monthly,Index Producer -> Downstream extension,aggregate,aggregate,210.0,1.5305153581837754,0.036040086755201,-0.3449604490845166,0.036040086755201,,,,0.0880404898670559,0.0633826115163225,reliable,previous model output,,,,,,,,,,,,,,,,,,,1.5305153581837754,False,False,2.0,True,False,main reliable,main text,330.35185813347607,main reliable; n=210.0; coef=1.53; p=0.036; source=old_final_index
H2,old_final_index,ECM,weekly/monthly,Index Producer -> Procurement,aggregate,aggregate,39.0,0.8656523408191686,0.0001479253134512,-0.5657431770889799,0.0001479253134512,0.033949043958364,,,0.329108687798167,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.8656523408191686,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.68887945411393,probable / supporting; n=39.0; coef=0.866; p=0.000148; source=old_final_index
H2,old_final_lp,LP_linear,daily,Novus -> ProZorro,cheese,CHEESE,50.0,-0.058481980519365,0.0662561796981794,,,,,,0.0090644020627387,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.058481980519365,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.93182563272433,probable / supporting; n=50.0; coef=-0.0585; p=0.0663; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,Novus -> ProZorro,cottage_cheese,Cottage cheese,24.0,-1.1968496857996485,0.0301958610997306,,,,,,0.7110594813300917,,reliable,previous model output,,,,,,,,,,,,,,,,,,,1.1968496857996485,False,False,0.0,True,False,appendix or discard,appendix only / do not headline,108.2188758248682,appendix or discard; n=24.0; coef=-1.2; p=0.0302; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,Novus -> ProZorro,cream,Cream,37.0,0.0691825206458502,0.701505628154707,,,,,,0.5926139118418111,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0691825206458502,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,113.63758615972638,appendix or discard; n=37.0; coef=0.0692; p=0.702; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,Novus -> ProZorro,hard_cheese,Hard cheese,51.0,0.0282438768323499,0.4756648107617941,,,,,,0.8594225093181165,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0282438768323499,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,113.95124371858142,appendix or discard; n=51.0; coef=0.0282; p=0.476; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,Novus -> ProZorro,milk,Drinking milk / fermented milk,41.0,0.0679579506041725,0.0417371769978751,,,,,,0.7832602313163398,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0679579506041725,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.73766961828338,probable / supporting; n=41.0; coef=0.068; p=0.0417; source=old_final_lp
H2,old_final_lp,LP_linear,daily,Novus -> ProZorro,sour_cream,Sour cream,22.0,-4.024925545468599,4.8030874282514434e-08,,,,,,0.5146363775330371,,reliable,previous model output,,,,,,,,,,,,,,,,,,,4.024925545468599,False,False,0.0,True,False,appendix or discard,appendix only / do not headline,108.13549421592916,appendix or discard; n=22.0; coef=-4.02; p=4.8e-08; source=old_final_lp
H2,newmodel_v2,Threshold ECM (Loy-style),monthly,ProZorro -> Consumer,drinking_milk,,37.0,0.831804069031002,4.885453968393662e-14,-0.14431393300042647,0.0012926647306545234,0.4673533397512346,weak_extension,direct_or_title_repaired,0.3678186078969135,,probable / needs validation,new v2 additional model,0.9330806856087179,0.3864775091318229,Restricted two-regime error correction; first-stage speed/asymmetry follows Loy et al.,official_monthly,drinking_milk,2023-02-01,2026-03-01,0.14726813339124142,0.29453626678248285,0.002954200390814947,-0.2915820663916679,0.9559907259801795,0.0012926647306545234,,,,,,0.831804069031002,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.6375861597264,probable / supporting; n=37.0; coef=0.832; p=4.89e-14; source=newmodel_v2
H2,old_final_lp,LP_linear,daily,ProZorro -> Novus,cheese,CHEESE,48.0,1.0419447243666609,0.0160039647158807,,,,,,1.0605395001587019e-11,,reliable,previous model output,,,,,,,,,,,,,,,,,,,1.0419447243666609,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.89182029811062,probable / supporting; n=48.0; coef=1.04; p=0.016; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Novus,cottage_cheese,Cottage cheese,24.0,-0.068250763569661,0.163264166206674,,,,,,0.2546363885693523,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.068250763569661,False,False,0.0,False,False,appendix or discard,appendix only / do not headline,103.2188758248682,appendix or discard; n=24.0; coef=-0.0683; p=0.163; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Novus,cream,Cream,37.0,0.055062692371287,0.6405385980347456,,,,,,0.4672357078059842,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.055062692371287,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,113.63758615972638,appendix or discard; n=37.0; coef=0.0551; p=0.641; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Novus,hard_cheese,Hard cheese,39.0,1.4309211712888512,0.058438429410353,,,,,,0.1016931511169507,,reliable,previous model output,,,,,,,,,,,,,,,,,,,1.4309211712888512,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.68887945411393,probable / supporting; n=39.0; coef=1.43; p=0.0584; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Novus,milk,Drinking milk / fermented milk,42.0,-1.354595546189001,0.0145400153849941,,,,,,0.2661099642636622,,reliable,previous model output,,,,,,,,,,,,,,,,,,,1.354595546189001,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.76120011569355,probable / supporting; n=42.0; coef=-1.35; p=0.0145; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Novus,sour_cream,Sour cream,22.0,-0.0612180627904205,0.0537187658101275,,,,,,0.62157132649644,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0612180627904205,False,False,0.0,True,False,appendix or discard,appendix only / do not headline,108.13549421592916,appendix or discard; n=22.0; coef=-0.0612; p=0.0537; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,butter,Butter,268.0,-7.58538883821449e-05,0.9127276557566096,,,,,,0.0218123726916015,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,7.58538883821449e-05,False,False,2.0,False,False,appendix or discard,appendix only / do not headline,125.59471137960183,appendix or discard; n=268.0; coef=-7.59e-05; p=0.913; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,cheese,CHEESE,268.0,-8.816076027250838e-05,0.7582042656243075,,,,,,0.3051326155266907,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,8.816076027250838e-05,False,False,2.0,False,False,appendix or discard,appendix only / do not headline,125.59471137960183,appendix or discard; n=268.0; coef=-8.82e-05; p=0.758; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> ProducerUA,hard_cheese,Hard cheese,258.0,-0.001559682033724,0.5697536220916745,,,,,,3.0281949893399303e-09,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.001559682033724,False,False,2.0,False,False,appendix or discard,appendix only / do not headline,125.55682806169953,appendix or discard; n=258.0; coef=-0.00156; p=0.57; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,268.0,-1.6624398831665524e-06,0.9962471520901776,,,,,,0.8607666763116266,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,1.6624398831665524e-06,False,False,2.0,False,False,appendix or discard,appendix only / do not headline,125.59471137960183,appendix or discard; n=268.0; coef=-1.66e-06; p=0.996; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,milk_powder,Milk powder,74.0,-0.826815488338784,0.0913591654879107,,,,,,4.077966803489627e-23,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.826815488338784,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.3174881135363,probable / supporting; n=74.0; coef=-0.827; p=0.0914; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,sour_cream,Sour cream,268.0,-0.0012743776271828,0.4134751897928443,,,,,,0.0007610321031787,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0012743776271828,False,False,2.0,False,False,appendix or discard,appendix only / do not headline,125.59471137960183,appendix or discard; n=268.0; coef=-0.00127; p=0.413; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,butter,Butter,55.0,0.5059052578456117,0.015419272580051,,,,,,3.46933704499125e-13,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.5059052578456117,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.02535169073514,probable / supporting; n=55.0; coef=0.506; p=0.0154; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,cheese,CHEESE,62.0,0.4458320745098058,0.0407650875898483,,,,,,6.684412339375482e-07,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.4458320745098058,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.14313472639154,probable / supporting; n=62.0; coef=0.446; p=0.0408; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail,condensed_milk,Condensed milk,56.0,-0.0904453856206734,0.0194150008736287,,,,,,0.0169028897961669,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0904453856206734,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.04305126783456,probable / supporting; n=56.0; coef=-0.0904; p=0.0194; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail,cottage_cheese,Cottage cheese,59.0,-0.0842098825465027,0.0693281374732771,,,,,,0.1930550864785745,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0842098825465027,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.0943445622221,probable / supporting; n=59.0; coef=-0.0842; p=0.0693; source=second_stage_lp
