product,product_label,stage,spread,farm_gate_source,reconstruction_variant,n_obs,lag_spread_coef,lag_spread_p,upstream_pos_coef,upstream_pos_p,upstream_neg_abs_coef,upstream_neg_abs_p,asymmetry_pvalue,discount_share_coef,discount_share_p,discount_depth_coef,discount_depth_p,r2,persistent_margin_flag,asymmetric_margin_flag,ljungbox_p,arch_p,jb_p
hard_cheese,Hard cheese,producer_farmgate,ProducerUA / FarmGateUA,initial,linear,1459,-0.003904839442564335,0.34666866659024553,-0.10639676966529245,0.5980455299803209,-0.18987895180278713,0.7141708390099345,0.8672098106935267,-0.01623759285098736,0.278753344165773,,,0.004763621832926668,1,0,0.0,1.4150245680841795e-208,4.014786686589005e-163
hard_cheese,Hard cheese,retail_farmgate_observed,Retail observed / FarmGateUA,initial,linear,66,-0.7614338623521835,5.758699708649956e-14,298.47293783703924,1.838113533610859e-07,66.92816668459918,1.4599110031737e-08,1.647828395846161e-06,-3.250151098568637,1.261981361152942e-08,,,0.6300909525410854,0,1,0.17097810249423945,0.28448295750051295,7.594207204739477e-05
hard_cheese,Hard cheese,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,linear,66,-0.7339758779485811,1.1231759066934337e-10,282.3442537110796,6.619397556145371e-06,64.44089433329717,1.8657810009962445e-06,3.449529937550098e-05,-2.779662960410663,1.525723326562514e-06,,,0.5741310518962902,0,1,0.3772371204255493,0.2912781799344357,0.0009255294105112328
hard_cheese,Hard cheese,retail_consumer_farmgate_observed,Retail+Consumer observed / FarmGateUA,initial,linear,66,-0.7250452771545732,9.450780720881282e-09,223.80183235979115,1.4534855185592854e-05,49.87145485306722,7.77812409705896e-06,5.004625940522519e-05,-1.8948885946808576,5.12055153067505e-06,,,0.5667941760725782,0,1,0.07445960513892926,0.22710971984185865,4.44662960813144e-06
hard_cheese,Hard cheese,producer_farmgate,ProducerUA / FarmGateUA,filled,linear,1459,-0.0036175456201923625,0.38905481726279423,-0.38769427431110504,0.17175232303579757,-0.5576645189238587,0.20645029778411972,0.7115657555625188,-0.01646139353598602,0.29439914266924927,,,0.012036962140211216,1,0,0.0,1.2705438290109348e-201,3.209982720908142e-160
hard_cheese,Hard cheese,retail_farmgate_observed,Retail observed / FarmGateUA,filled,linear,66,-0.7968558979102496,2.3682719494459194e-11,193.9998979068738,4.4365466593968226e-08,16.139257762124135,0.3286955852198563,8.507099042950991e-07,-2.6896130986014306,2.353750027525158e-06,,,0.6060899165766305,0,1,0.27919643330635413,0.5725514901115327,2.3935777642577834e-08
hard_cheese,Hard cheese,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,linear,66,-0.7833157947639622,2.1415664033028323e-09,189.49017988352335,6.804683089723549e-07,16.216538267715904,0.337727969706082,3.819834943972298e-06,-2.245468023441,8.33637117169207e-05,,,0.5614664892973554,0,1,0.39959975085047494,0.5488605888772522,1.3219068313914712e-07
hard_cheese,Hard cheese,retail_consumer_farmgate_observed,Retail+Consumer observed / FarmGateUA,filled,linear,66,-0.7538590332728102,1.0422488102979379e-06,143.23025539418447,2.6893428497909723e-05,10.033612371983866,0.3799848132926301,5.582518007338412e-05,-1.4584403615148596,0.00022598291555464485,,,0.5356228079624477,0,1,0.1269439879800994,0.7639914782721137,6.777863713393304e-09
hard_cheese,Hard cheese,procurement_producer,ProZorro / ProducerUA,not_applicable,linear,259,-0.47054463139007796,1.158323013498391e-18,-3.0903082475842054,0.05857841802556926,1.8667283084334967,0.001258962046204557,0.002001209664228609,-0.18606136346037214,0.018523759533493837,,,0.252007764230731,0,1,0.015865452480737046,0.09444981401260107,1.219895371474421e-06
hard_cheese,Hard cheese,retail_procurement_observed,Retail observed / ProZorro,not_applicable,linear,68,-0.4127566602277766,0.0002651436951145524,0.36482734122822563,0.4034973077226759,1.90656209437347,0.004699145943081697,0.005081651294669254,-2.333561450771016,0.00038391595380610964,,,0.4480153216439827,0,1,0.10296500715422675,0.8485630719281689,0.0006753760316333632
hard_cheese,Hard cheese,retail_procurement_baseline,Retail baseline / ProZorro,not_applicable,linear,68,-0.395149046398134,0.0005623554561210196,0.3716981536318952,0.3857551042569741,2.0420733033894782,0.0015322550603123258,0.001810055898353103,-1.9722725201422038,0.002007003462177516,,,0.4400188650136383,0,1,0.16619124527470525,0.8512173977851377,0.0005957969966580642
hard_cheese,Hard cheese,retail_consumer_procurement_observed,Retail+Consumer observed / ProZorro,not_applicable,linear,68,-0.3402623453991377,0.0012247901318335988,0.0009045751288717235,0.9979456373561737,1.6501350807892692,0.0021514286865163346,0.00013982212576289687,-1.2785210231620852,0.002722216263219808,,,0.4524160141059922,0,1,0.08975422267856165,0.43397597197859106,5.664702709301493e-06
hard_cheese,Hard cheese,retail_consumer_procurement_baseline,Retail+Consumer baseline / ProZorro,not_applicable,linear,68,-0.3293747707578997,0.0018211517613508934,0.007786087778279882,0.9820281840535567,1.730214534493077,0.0009041882169118942,4.7964446217617086e-05,-1.1152869687228844,0.0073044069583527915,,,0.45738996011341104,0,1,0.12731241767861104,0.4160288796497265,4.187774565515003e-06
hard_cheese,Hard cheese,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,linear,49,-0.38182197803177453,0.0165435314733666,-0.9511836343205936,3.570229028232018e-05,0.8171750551532935,0.0003255725354421325,1.5063313909373444e-07,-0.08485839573973691,0.4066585655062974,,,0.7174806280546262,0,1,0.1559183018716548,0.470742365796876,0.7063506851628392
hard_cheese,Hard cheese,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,linear,49,-0.3487157090484478,0.013430168615438928,-0.8711036474400267,1.1806146993367556e-05,1.0292060439061566,7.890394161673397e-12,1.7689658884976089e-15,0.10983470758543637,0.18466624055506042,,,0.7883302549219503,0,1,0.24505166565347522,0.42758412986358885,0.5784091521862514
hard_cheese,Hard cheese,novus_procurement_observed,Novus observed / ProZorro,not_applicable,linear,54,-0.38284478575986924,5.479428154093923e-09,0.08547832122207577,0.9270442698147903,2.1650551077873406,0.00752751359967863,0.0010744931735715865,0.6527506356392633,0.34695996559757825,,,0.28984177446186243,0,1,0.17844529894868974,0.9566438791179519,0.2680711743803888
hard_cheese,Hard cheese,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,linear,68,-0.3402623453991377,0.0012247901318335988,0.0009045751288717235,0.9979456373561737,1.6501350807892692,0.0021514286865163346,0.00013982212576289687,-1.2785210231620852,0.002722216263219808,,,0.4524160141059922,0,1,0.08975422267856165,0.43397597197859106,5.664702709301493e-06
hard_cheese,Hard cheese,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,linear,68,-0.3293747707578997,0.0018211517613508934,0.007786087778279882,0.9820281840535567,1.730214534493077,0.0009041882169118942,4.7964446217617086e-05,-1.1152869687228844,0.0073044069583527915,,,0.45738996011341104,0,1,0.12731241767861104,0.4160288796497265,4.187774565515003e-06
hard_cheese,Hard cheese,producer_farmgate,ProducerUA / FarmGateUA,initial,pchip,1459,-0.004452758446974152,0.2828511263917912,-0.15285723172021906,0.4205907556844172,-0.28659881991409464,0.5917094290698329,0.801609181073971,-0.01711600523182595,0.2907970839952554,,,0.0059246039253894045,1,0,0.0,1.1980265328262816e-283,0.0
hard_cheese,Hard cheese,retail_farmgate_observed,Retail observed / FarmGateUA,initial,pchip,66,-0.6342123670871894,3.0313573890819096e-12,185.9862787663442,6.111268212104154e-07,39.397405131625696,2.876656102172436e-09,1.7892376461401167e-05,-3.075047595544466,6.338933975235847e-07,,,0.5233260294147635,0,1,0.305223057988236,0.8437496448006088,0.0007004643146742867
hard_cheese,Hard cheese,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,pchip,66,-0.6074709640234253,8.176347501965139e-10,173.974479575464,1.357954577789515e-05,36.872831438273614,1.0110274564870209e-06,0.0001678843538636258,-2.636791926725718,1.9908493815186164e-05,,,0.46665116305854026,0,1,0.3280020952679745,0.8303960723124721,0.0011020041237409987
hard_cheese,Hard cheese,retail_consumer_farmgate_observed,Retail+Consumer observed / FarmGateUA,initial,pchip,66,-0.5837512080721605,2.177038131046463e-08,134.72109035976396,3.7560816833058704e-05,28.23679399353704,7.745215141457108e-07,0.00030998315400327726,-1.7964235396792505,2.7715555442452586e-05,,,0.44697828340300927,0,1,0.22904751682525687,0.48958937850709194,6.825612218359091e-05
hard_cheese,Hard cheese,producer_farmgate,ProducerUA / FarmGateUA,filled,pchip,1459,-0.004339204570135973,0.3129076213518479,-0.3830383035260252,0.17033053864529424,-0.5668820020516733,0.20936329148262955,0.7040868503974858,-0.017364116182940634,0.3035419925433904,,,0.012853670030379738,1,0,0.0,1.3864219010061462e-282,0.0
hard_cheese,Hard cheese,retail_farmgate_observed,Retail observed / FarmGateUA,filled,pchip,66,-0.6443960251311935,6.2226065933373315e-09,113.52206906152684,2.5958724762117025e-05,-0.7302098666848327,0.9713574378406946,0.00025866991164369364,-2.694521447420419,7.539650919836993e-06,,,0.4997517096390771,0,1,0.38664865175310814,0.7286026839292412,0.0029461754039803445
hard_cheese,Hard cheese,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,pchip,66,-0.6223919613970137,1.5537326833960332e-07,108.82201724215867,0.0001289209981528396,0.09353739582782694,0.9963985197798806,0.00043873653295114264,-2.278198068234633,0.00014312149485625305,,,0.44958445703536964,0,1,0.3872915193357511,0.7514907250703178,0.0023586868951294337
hard_cheese,Hard cheese,retail_consumer_farmgate_observed,Retail+Consumer observed / FarmGateUA,filled,pchip,66,-0.5858974158017634,1.0803725381179659e-05,79.81566780513167,0.001601506207047991,-1.1041207443392693,0.9366485440432608,0.0024937926807247824,-1.5175026954780861,0.00026526333587252924,,,0.41659124859052354,0,1,0.2989705570985032,0.39785961156999966,0.00010130750909631594
hard_cheese,Hard cheese,procurement_producer,ProZorro / ProducerUA,not_applicable,pchip,259,-0.47342553785532665,6.211911704302145e-20,-3.510506671891258,0.0725483352561161,1.3883001125432768,0.0025026678098675065,0.00967767208691878,-0.1894137860684577,0.020188255954893614,,,0.2562116105687633,0,1,0.010548123268656893,0.11083828214610689,5.1463282476221e-06
hard_cheese,Hard cheese,retail_procurement_observed,Retail observed / ProZorro,not_applicable,pchip,68,-0.4127566602277766,0.0002651436951145524,0.36482734122822563,0.4034973077226759,1.90656209437347,0.004699145943081697,0.005081651294669254,-2.333561450771016,0.00038391595380610964,,,0.4480153216439827,0,1,0.10296500715422675,0.8485630719281689,0.0006753760316333632
hard_cheese,Hard cheese,retail_procurement_baseline,Retail baseline / ProZorro,not_applicable,pchip,68,-0.395149046398134,0.0005623554561210196,0.3716981536318952,0.3857551042569741,2.0420733033894782,0.0015322550603123258,0.001810055898353103,-1.9722725201422038,0.002007003462177516,,,0.4400188650136383,0,1,0.16619124527470525,0.8512173977851377,0.0005957969966580642
hard_cheese,Hard cheese,retail_consumer_procurement_observed,Retail+Consumer observed / ProZorro,not_applicable,pchip,68,-0.3402623453991377,0.0012247901318335988,0.0009045751288717235,0.9979456373561737,1.6501350807892692,0.0021514286865163346,0.00013982212576289687,-1.2785210231620852,0.002722216263219808,,,0.4524160141059922,0,1,0.08975422267856165,0.43397597197859106,5.664702709301493e-06
hard_cheese,Hard cheese,retail_consumer_procurement_baseline,Retail+Consumer baseline / ProZorro,not_applicable,pchip,68,-0.3293747707578997,0.0018211517613508934,0.007786087778279882,0.9820281840535567,1.730214534493077,0.0009041882169118942,4.7964446217617086e-05,-1.1152869687228844,0.0073044069583527915,,,0.45738996011341104,0,1,0.12731241767861104,0.4160288796497265,4.187774565515003e-06
hard_cheese,Hard cheese,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,pchip,49,-0.38182197803177453,0.0165435314733666,-0.9511836343205936,3.570229028232018e-05,0.8171750551532935,0.0003255725354421325,1.5063313909373444e-07,-0.08485839573973691,0.4066585655062974,,,0.7174806280546262,0,1,0.1559183018716548,0.470742365796876,0.7063506851628392
hard_cheese,Hard cheese,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,pchip,49,-0.3487157090484478,0.013430168615438928,-0.8711036474400267,1.1806146993367556e-05,1.0292060439061566,7.890394161673397e-12,1.7689658884976089e-15,0.10983470758543637,0.18466624055506042,,,0.7883302549219503,0,1,0.24505166565347522,0.42758412986358885,0.5784091521862514
hard_cheese,Hard cheese,novus_procurement_observed,Novus observed / ProZorro,not_applicable,pchip,54,-0.38284478575986924,5.479428154093923e-09,0.08547832122207577,0.9270442698147903,2.1650551077873406,0.00752751359967863,0.0010744931735715865,0.6527506356392633,0.34695996559757825,,,0.28984177446186243,0,1,0.17844529894868974,0.9566438791179519,0.2680711743803888
hard_cheese,Hard cheese,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,pchip,68,-0.3402623453991377,0.0012247901318335988,0.0009045751288717235,0.9979456373561737,1.6501350807892692,0.0021514286865163346,0.00013982212576289687,-1.2785210231620852,0.002722216263219808,,,0.4524160141059922,0,1,0.08975422267856165,0.43397597197859106,5.664702709301493e-06
hard_cheese,Hard cheese,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,pchip,68,-0.3293747707578997,0.0018211517613508934,0.007786087778279882,0.9820281840535567,1.730214534493077,0.0009041882169118942,4.7964446217617086e-05,-1.1152869687228844,0.0073044069583527915,,,0.45738996011341104,0,1,0.12731241767861104,0.4160288796497265,4.187774565515003e-06
milk,Milk / fermented milk,producer_farmgate,ProducerUA / FarmGateUA,initial,linear,1459,-0.005125961204032618,0.27923422177357793,-0.11802737173059658,0.5714563663242928,0.13274816105108356,0.8299573950090191,0.6638140115713206,-0.01322498287584231,0.20966186029680323,,,0.005150534323374756,1,0,0.0,1.4673843966001937e-215,6.687089675591576e-82
milk,Milk / fermented milk,retail_farmgate_observed,Retail observed / FarmGateUA,initial,linear,67,-0.8069067170109412,1.380585717944065e-09,42.96035541963414,0.055936681582050306,9.783522117988905,0.033644157177288934,0.08974822695929573,0.3161444450108862,0.0499933330979225,,,0.46068487985331774,0,1,0.378289297418076,0.8939053247965422,5.107466739216299e-33
milk,Milk / fermented milk,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,linear,67,-0.8626880828158243,2.7797180901995207e-13,42.22122553982516,0.07131121713468783,8.376248538332025,0.09198181540894675,0.09673632972092329,0.657463423425458,0.00011747224056501053,,,0.5042655231309859,0,1,0.2889086985805213,0.8494711610448648,2.5926848489743464e-33
milk,Milk / fermented milk,retail_consumer_farmgate_observed,Retail+Consumer observed / FarmGateUA,initial,linear,67,-0.807715258774669,9.929095461814403e-09,35.67285648055144,0.06043720988563647,9.160376550657833,0.017255945582631615,0.10909334419839678,0.3342244874596041,0.008791408719170966,,,0.4643226757040514,0,0,0.35372319098548016,0.812803418072408,4.247339226287246e-27
milk,Milk / fermented milk,producer_farmgate,ProducerUA / FarmGateUA,filled,linear,1459,-0.004868881900992885,0.3023526025457134,-0.39709914463313206,0.12491298922418309,-0.24923236997323353,0.6263343065059261,0.7715575658931579,-0.013665544046021244,0.21564992413098527,,,0.008651292147179857,1,0,0.0,5.1268132394087266e-211,4.580016882487232e-72
milk,Milk / fermented milk,retail_farmgate_observed,Retail observed / FarmGateUA,filled,linear,67,-0.8171056076070713,2.3120160149323596e-08,32.54948680109047,0.007921078987722034,5.155449486635383,0.3651918948564169,0.060055567234778076,0.420051277668002,0.015007880800475859,,,0.48212889799874026,0,1,0.2799875609119265,0.8533343626027547,4.2544645544734943e-35
milk,Milk / fermented milk,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,linear,67,-0.8715760398031442,3.038330158788322e-11,31.60532183542605,0.013863711058711205,2.2398442590305967,0.6926065057939086,0.04994863874225691,0.7580744998742933,3.464652600523e-05,,,0.5238196002969278,0,1,0.16407346453460825,0.7754873004928208,6.887401714965077e-34
milk,Milk / fermented milk,retail_consumer_farmgate_observed,Retail+Consumer observed / FarmGateUA,filled,linear,67,-0.8139771961248934,1.1301011403359276e-07,26.025494580958476,0.014351948571603443,4.611707573794842,0.3515661562412812,0.08867246712991975,0.4129842461958465,0.0036297253683719925,,,0.48145524791375227,0,1,0.2567546378479377,0.7831608551942367,5.303560219012975e-29
milk,Milk / fermented milk,procurement_producer,ProZorro / ProducerUA,not_applicable,linear,259,-0.32656059265105297,8.031909922278489e-15,-0.49842228386318593,0.5008753273528437,-0.27172855151267483,0.6807074473623849,0.7940525162084048,-0.07869687999851827,0.18318805551836104,,,0.16325762319694115,0,0,0.008822666134069936,0.3996559834393358,5.206833458881279e-13
milk,Milk / fermented milk,retail_procurement_observed,Retail observed / ProZorro,not_applicable,linear,69,-0.6619009940031924,1.506078578007948e-07,-0.3446962001458912,0.20070345681791646,1.1869428807535445,0.004432914652845871,4.5961985833887e-05,0.1888972496034109,0.2988134435768328,,,0.5028260343226216,0,1,0.2806149208402712,0.9065900048402152,9.873763543563101e-46
milk,Milk / fermented milk,retail_procurement_baseline,Retail baseline / ProZorro,not_applicable,linear,69,-0.7223351143636247,3.745235707259348e-12,-0.3219857082953833,0.21033420870300612,1.1540336874848287,0.005777574077662888,1.0553713345353526e-05,0.47976125467690556,0.010811420954780052,,,0.5252924741691049,0,1,0.2661505996462395,0.9691536779979523,2.577360203272638e-53
milk,Milk / fermented milk,retail_consumer_procurement_observed,Retail+Consumer observed / ProZorro,not_applicable,linear,69,-0.6124796548448153,3.375627129342519e-06,-0.4589726643688863,0.04245177433622018,1.0810284565077346,0.002065328793989337,5.738418669944488e-06,0.1951159782170604,0.1766007086871707,,,0.5206897527612624,0,1,0.3312785156949224,0.732850472421561,3.918097696151417e-39
milk,Milk / fermented milk,retail_consumer_procurement_baseline,Retail+Consumer baseline / ProZorro,not_applicable,linear,69,-0.6704395681285304,1.033048977643823e-09,-0.4361915435617717,0.03983832782670539,1.0461623391982442,0.002681325804946165,8.873252545858179e-07,0.4293889673548951,0.005251168647374642,,,0.537684819350015,0,1,0.3132138265432431,0.904662361804062,9.432056693822938e-46
milk,Milk / fermented milk,retail_matched_procurement_observed,Retail matched observed / ProZorro,not_applicable,linear,69,-0.6410639977425192,0.001688826009514265,-0.251620924997532,0.464033439951299,1.1147886958590212,3.3010986755582796e-08,1.2251045506107764e-05,-0.0565524757757145,0.6956857038240074,,,0.534025056835344,0,1,0.3294603975714017,0.00045429322031188515,1.3022483809656072e-19
milk,Milk / fermented milk,retail_matched_procurement_baseline,Retail matched baseline / ProZorro,not_applicable,linear,69,-0.7144270720414307,1.6812572577140216e-05,-0.2598063322073474,0.40145914046147924,1.134112907601719,5.100208092909382e-09,3.0513216267792942e-06,0.28787049588347835,0.06686813262239934,,,0.5620896410685067,0,1,0.33815236824879524,0.0002527343695610042,6.428856410984847e-15
milk,Milk / fermented milk,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,linear,49,-0.050629228985378194,0.306075856919364,-0.8886851926198212,1.4128064798842734e-29,1.054251599040979,4.046004976033163e-12,3.0403423722549793e-34,0.004227652846762263,0.9180702025137275,,,0.8658626865727642,1,1,0.14911389401040487,0.8039619005060559,0.6769656463139098
milk,Milk / fermented milk,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,linear,49,-0.061227326241295774,0.2804209021722297,-0.8149495401590234,1.1442190695397522e-36,1.0241335864091003,9.55376313175919e-21,6.295264056995043e-56,0.005185641504216385,0.8624655143644369,,,0.8865209323372617,1,1,0.6818287703921331,0.8019661434467864,0.9881312234568322
milk,Milk / fermented milk,novus_procurement_observed,Novus observed / ProZorro,not_applicable,linear,51,-0.5776980860395401,6.003598111784844e-10,0.31892722821813757,0.3922614253605008,2.043445927673625,0.001819351303696149,0.0003548882074471967,0.30118242007836704,0.31080950277713126,,,0.40697353785432044,0,1,0.9595386552930845,0.6887982486742944,2.4428843121386394e-05
milk,Milk / fermented milk,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,linear,69,-0.6619009940031924,1.506078578007948e-07,-0.3446962001458912,0.20070345681791646,1.1869428807535445,0.004432914652845871,4.5961985833887e-05,0.1888972496034109,0.2988134435768328,,,0.5028260343226216,0,1,0.2806149208402712,0.9065900048402152,9.873763543563101e-46
milk,Milk / fermented milk,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,linear,69,-0.7223351143636247,3.745235707259348e-12,-0.3219857082953833,0.21033420870300612,1.1540336874848287,0.005777574077662888,1.0553713345353526e-05,0.47976125467690556,0.010811420954780052,,,0.5252924741691049,0,1,0.2661505996462395,0.9691536779979523,2.577360203272638e-53
milk,Milk / fermented milk,producer_farmgate,ProducerUA / FarmGateUA,initial,pchip,1459,-0.0056189562589396965,0.23890571539979744,-0.17931692166858187,0.32574390369996653,0.040570193160557516,0.947782592212687,0.7130693131974712,-0.013450872729182425,0.2294850886043367,,,0.005475862979082202,1,0,0.0,2.0146509981690528e-284,1.0005044982667498e-277
milk,Milk / fermented milk,retail_farmgate_observed,Retail observed / FarmGateUA,initial,pchip,67,-0.7865946036681077,1.4993567672224457e-11,24.75103753942226,0.12031270620888461,3.536420652629956,0.3524572477356276,0.15307599930211713,0.2677983702002936,0.08398133740163641,,,0.43291964493617197,0,0,0.24735565167979942,0.9549801136223307,1.4127132520622306e-40
milk,Milk / fermented milk,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,pchip,67,-0.8479099295411161,1.1317919393865416e-16,23.66112816054236,0.15345777658299656,2.3061613710679647,0.5462317558965419,0.17431472373462292,0.6038198535742313,0.00037809771020460496,,,0.4793304332061106,0,0,0.23487183258731767,0.9289912496812082,3.840312938372757e-41
milk,Milk / fermented milk,retail_consumer_farmgate_observed,Retail+Consumer observed / FarmGateUA,initial,pchip,67,-0.786869440492612,1.3831066635874792e-10,20.25617255962169,0.13052282996246778,3.8821278915904793,0.19746192913434812,0.1857564766030738,0.2918271529970304,0.014796983772277885,,,0.4356300915237713,0,0,0.2546047500203672,0.9110132635151087,7.100471561832708e-34
milk,Milk / fermented milk,producer_farmgate,ProducerUA / FarmGateUA,filled,pchip,1459,-0.005570590829291361,0.25060927345262973,-0.40871169397751456,0.10118892473655516,-0.23924649739147183,0.6361166961667426,0.7445541262329198,-0.013801991402350682,0.2347385254896629,,,0.009383295914385692,1,0,0.0,4.774181779044704e-284,7.737762774805861e-252
milk,Milk / fermented milk,retail_farmgate_observed,Retail observed / FarmGateUA,filled,pchip,67,-0.8137028798632204,7.77244138900237e-11,19.487391617947956,0.02922863654680824,-4.720177196344919,0.6362140844310074,0.061215665455619184,0.3313441823796748,0.03703785118727413,,,0.45496915598178533,0,1,0.23320902997326334,0.8920128393778904,2.076227733362939e-33
milk,Milk / fermented milk,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,pchip,67,-0.8739702032028123,1.5765433522887386e-14,18.656624347831702,0.043717865102535745,-7.317276361572181,0.49951908241564513,0.057852425778340606,0.6702815544868359,7.376080921960525e-05,,,0.5034875583550876,0,1,0.20570841814520627,0.8306427760405009,1.0748220058212413e-31
milk,Milk / fermented milk,retail_consumer_farmgate_observed,Retail+Consumer observed / FarmGateUA,filled,pchip,67,-0.8120765089225281,5.331897963927967e-10,15.248786777980218,0.05235745578700148,-3.4761728760786896,0.6754988608792882,0.08345905158510028,0.3401809195840193,0.00737274303164723,,,0.4545682289084071,0,1,0.23789065981643734,0.8384105319188402,1.0831527381791665e-28
milk,Milk / fermented milk,procurement_producer,ProZorro / ProducerUA,not_applicable,pchip,259,-0.3233284986055441,6.415687581174749e-15,-0.6952608460367171,0.3847594848165691,0.37970977989585525,0.4272778367126594,0.19474570257185528,-0.08147489430422271,0.1418535686037646,,,0.16586607982924018,0,0,0.01705228539640487,0.4072691074615038,6.336016568016175e-13
milk,Milk / fermented milk,retail_procurement_observed,Retail observed / ProZorro,not_applicable,pchip,69,-0.6619009940031924,1.506078578007948e-07,-0.3446962001458912,0.20070345681791646,1.1869428807535445,0.004432914652845871,4.5961985833887e-05,0.1888972496034109,0.2988134435768328,,,0.5028260343226216,0,1,0.2806149208402712,0.9065900048402152,9.873763543563101e-46
milk,Milk / fermented milk,retail_procurement_baseline,Retail baseline / ProZorro,not_applicable,pchip,69,-0.7223351143636247,3.745235707259348e-12,-0.3219857082953833,0.21033420870300612,1.1540336874848287,0.005777574077662888,1.0553713345353526e-05,0.47976125467690556,0.010811420954780052,,,0.5252924741691049,0,1,0.2661505996462395,0.9691536779979523,2.577360203272638e-53
milk,Milk / fermented milk,retail_consumer_procurement_observed,Retail+Consumer observed / ProZorro,not_applicable,pchip,69,-0.6124796548448153,3.375627129342519e-06,-0.4589726643688863,0.04245177433622018,1.0810284565077346,0.002065328793989337,5.738418669944488e-06,0.1951159782170604,0.1766007086871707,,,0.5206897527612624,0,1,0.3312785156949224,0.732850472421561,3.918097696151417e-39
milk,Milk / fermented milk,retail_consumer_procurement_baseline,Retail+Consumer baseline / ProZorro,not_applicable,pchip,69,-0.6704395681285304,1.033048977643823e-09,-0.4361915435617717,0.03983832782670539,1.0461623391982442,0.002681325804946165,8.873252545858179e-07,0.4293889673548951,0.005251168647374642,,,0.537684819350015,0,1,0.3132138265432431,0.904662361804062,9.432056693822938e-46
milk,Milk / fermented milk,retail_matched_procurement_observed,Retail matched observed / ProZorro,not_applicable,pchip,69,-0.6410639977425192,0.001688826009514265,-0.251620924997532,0.464033439951299,1.1147886958590212,3.3010986755582796e-08,1.2251045506107764e-05,-0.0565524757757145,0.6956857038240074,,,0.534025056835344,0,1,0.3294603975714017,0.00045429322031188515,1.3022483809656072e-19
milk,Milk / fermented milk,retail_matched_procurement_baseline,Retail matched baseline / ProZorro,not_applicable,pchip,69,-0.7144270720414307,1.6812572577140216e-05,-0.2598063322073474,0.40145914046147924,1.134112907601719,5.100208092909382e-09,3.0513216267792942e-06,0.28787049588347835,0.06686813262239934,,,0.5620896410685067,0,1,0.33815236824879524,0.0002527343695610042,6.428856410984847e-15
milk,Milk / fermented milk,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,pchip,49,-0.050629228985378194,0.306075856919364,-0.8886851926198212,1.4128064798842734e-29,1.054251599040979,4.046004976033163e-12,3.0403423722549793e-34,0.004227652846762263,0.9180702025137275,,,0.8658626865727642,1,1,0.14911389401040487,0.8039619005060559,0.6769656463139098
milk,Milk / fermented milk,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,pchip,49,-0.061227326241295774,0.2804209021722297,-0.8149495401590234,1.1442190695397522e-36,1.0241335864091003,9.55376313175919e-21,6.295264056995043e-56,0.005185641504216385,0.8624655143644369,,,0.8865209323372617,1,1,0.6818287703921331,0.8019661434467864,0.9881312234568322
milk,Milk / fermented milk,novus_procurement_observed,Novus observed / ProZorro,not_applicable,pchip,51,-0.5776980860395401,6.003598111784844e-10,0.31892722821813757,0.3922614253605008,2.043445927673625,0.001819351303696149,0.0003548882074471967,0.30118242007836704,0.31080950277713126,,,0.40697353785432044,0,1,0.9595386552930845,0.6887982486742944,2.4428843121386394e-05
milk,Milk / fermented milk,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,pchip,69,-0.6619009940031924,1.506078578007948e-07,-0.3446962001458912,0.20070345681791646,1.1869428807535445,0.004432914652845871,4.5961985833887e-05,0.1888972496034109,0.2988134435768328,,,0.5028260343226216,0,1,0.2806149208402712,0.9065900048402152,9.873763543563101e-46
milk,Milk / fermented milk,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,pchip,69,-0.7223351143636247,3.745235707259348e-12,-0.3219857082953833,0.21033420870300612,1.1540336874848287,0.005777574077662888,1.0553713345353526e-05,0.47976125467690556,0.010811420954780052,,,0.5252924741691049,0,1,0.2661505996462395,0.9691536779979523,2.577360203272638e-53
